사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
대전 7계 2018-17877,공장,공장(지식산업센터 업무시설),공장,세종,세종시,세종 세종시 전의면 읍내리 7-1,"2,543,484,640","1,246,307,000",낙찰,"1,385,926,290",54.5%,2021-05-11,2021_2Q,3
대전 1계 2019-8009,단독주택,단독,단독주택,세종,세종시,세종 세종시 금남면 달전리 119-1 주1동,"127,110,260","43,599,000",낙찰,"72,490,000",57.0%,2021-06-07,2021_2Q,3
대전 5계 2019-8375(1),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 보람동 700-76 위너스타워 7층 701호,"722,000,000","353,780,000",낙찰,"512,700,000",71.0%,2021-06-16,2021_2Q,3
대전 8계 2019-11500,근린상가,근린상가,근린상가,세종,세종시,세종 세종시 종촌동 673 몰리브 3층 301-2호,"600,000,000","205,800,000",낙찰,"206,810,000",34.5%,2021-04-05,2021_2Q,3
대전 5계 2019-16710,근린상가,근린상가,근린상가,세종,세종시,세종 세종시 고운동 2088 삼성프라자 2층 204호,"590,000,000","202,370,000",낙찰,"272,300,000",46.2%,2021-04-07,2021_2Q,3
대전 5계 2019-16796,임야,임야,임야,세종,세종시,세종 세종시 장군면 송문리 387-5,"1,029,078,690","504,249,000",낙찰,"762,220,000",74.1%,2021-06-16,2021_2Q,3
대전 5계 2019-17669,임야,임야,임야,세종,세종시,세종 세종시 장군면 대교리 90-26,"7,713,342,000","3,779,537,000",낙찰,"3,811,550,000",49.4%,2021-06-16,2021_2Q,3
대전 8계 2019-18211,종교시설,기타건물,기타건물,세종,세종시,세종 세종시 전동면 미곡리 20-18 1동호,"603,708,680","207,072,000",낙찰,"375,350,000",62.2%,2021-04-05,2021_2Q,3
대전 7계 2019-108527(1),단독주택,단독,단독주택,세종,세종시,세종 세종시 조치원읍 서창리 168-11 에이플러스원룸,"170,591,350","82,793,000",낙찰,"96,660,000",56.7%,2021-05-11,2021_2Q,3
대전 3계 2019-109544,단독주택,단독,단독주택,세종,세종시,세종 세종시 연서면 고복리 108-4,"43,577,600","14,947,000",낙찰,"22,232,000",51.0%,2021-04-12,2021_2Q,3
대전 8계 2020-4065,단독주택,단독,단독주택,세종,세종시,세종 세종시 조치원읍 침산리 87-42,"301,550,150","211,085,000",낙찰,"275,500,000",91.4%,2021-04-05,2021_2Q,3
대전 7계 2020-5518,임야,임야,임야,세종,세종시,세종 세종시 장군면 봉안리 산49,"923,520,000","646,464,000",낙찰,"977,700,000",105.9%,2021-04-06,2021_2Q,3
대전 8계 2020-6726,전,전,전,세종,세종시,세종 세종시 연서면 와촌리 1101-3,"57,439,200","57,439,200",낙찰,"88,800,000",154.6%,2021-05-10,2021_2Q,3
대전 7계 2020-7187,전,전,전,세종,세종시,세종 세종시 부강면 부강리 876-6,"19,383,000","6,649,000",낙찰,"11,670,000",60.2%,2021-06-15,2021_2Q,3
대전 8계 2020-7507,전,전,전,세종,세종시,세종 세종시 전동면 봉대리 14-1,"230,040,000","78,904,000",낙찰,"80,100,000",34.8%,2021-06-14,2021_2Q,3
대전 4계 2020-7644(1),임야,임야,임야,세종,세종시,세종 세종시 장군면 봉안리 201-9,"75,520,000","75,520,000",낙찰,"210,000,000",278.1%,2021-03-30,2021_1Q,3
대전 4계 2020-7644(2),임야,임야,임야,세종,세종시,세종 세종시 장군면 봉안리 201-10,"147,420,000","147,420,000",낙찰,"255,000,000",173.0%,2021-03-30,2021_1Q,3
대전 4계 2020-7644(3),임야,임야,임야,세종,세종시,세종 세종시 장군면 봉안리 201-46,"78,390,000","78,390,000",낙찰,"125,000,000",159.5%,2021-03-30,2021_1Q,3
대전 9계 2020-7972(1),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 나성동 768 르네상스 1동 1층 101호,"1,244,000,000","426,692,000",낙찰,"501,000,000",40.3%,2021-04-27,2021_2Q,3
대전 9계 2020-7972(2),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 나성동 768 르네상스 1동 1층 102호,"1,474,000,000","505,582,000",낙찰,"654,000,000",44.4%,2021-04-27,2021_2Q,3
대전 9계 2020-7972(3),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 나성동 768 르네상스 1동 1층 103호,"1,250,000,000","428,750,000",낙찰,"550,000,000",44.0%,2021-04-27,2021_2Q,3
대전 9계 2020-7972(4),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 나성동 768 르네상스 1동 1층 105호,"1,285,000,000","440,755,000",낙찰,"585,000,000",45.5%,2021-04-27,2021_2Q,3
대전 9계 2020-7972(5),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 나성동 768 르네상스 1동 1층 109호,"965,000,000","330,995,000",낙찰,"386,990,000",40.1%,2021-04-27,2021_2Q,3
대전 9계 2020-7972(6),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 나성동 768 르네상스 1동 1층 110호,"977,000,000","335,111,000",낙찰,"391,990,000",40.1%,2021-04-27,2021_2Q,3
대전 9계 2020-7972(7),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 나성동 768 르네상스 1동 1층 113호,"1,811,000,000","434,821,000",낙찰,"725,990,000",40.1%,2021-06-01,2021_2Q,3
대전 9계 2020-7972(8),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 나성동 768 르네상스 1동 2층 212호,"710,000,000","243,530,000",낙찰,"321,567,000",45.3%,2021-04-27,2021_2Q,3
대전 5계 2020-8197,근린상가,근린상가,근린상가,세종,세종시,세종 세종시 고운동 1379 고운드림 5층 503호,"206,000,000","100,940,000",낙찰,"126,111,111",61.2%,2021-06-16,2021_2Q,3
대전 7계 2020-8470,근린상가,근린상가,근린상가,세종,세종시,세종 세종시 종촌동 673 몰리브 7층 702-3호,"802,000,000","275,086,000",낙찰,"395,220,000",49.3%,2021-06-15,2021_2Q,3
대전 1계 2020-8968,임야,임야,임야,세종,세종시,세종 세종시 금남면 용포리 산8,"39,270,510","27,489,000",낙찰,"33,255,000",84.7%,2021-05-03,2021_2Q,3
대전 4계 2020-9398,임야,임야,임야,세종,세종시,세종 세종시 장군면 도계리 282-3,"356,640,000","356,640,000",낙찰,"384,000,000",107.7%,2021-03-30,2021_1Q,3
대전 9계 2020-10244,공장,공장(지식산업센터 업무시설),공장,세종,세종시,세종 세종시 소정면 고등리 712 주1동,"4,738,577,910","3,317,005,000",낙찰,"4,081,337,900",86.1%,2021-06-01,2021_2Q,3
대전 1계 2020-11018,근린상가,근린상가,근린상가,세종,세종시,세종 세종시 도담동 653 도램마을11단지 카림애비뉴 1동 1층 1F-115호,"380,000,000","186,200,000",낙찰,"220,050,000",57.9%,2021-06-07,2021_2Q,3
대전 1계 2020-11469,다세대,다세대주택,다세대,세종,세종시,"세종 세종시 전의면 관정리 262-1 ,-11,259-2,-14 정원빌리지 1동 1층 101호","62,000,000","43,400,000",낙찰,"46,690,000",75.3%,2021-05-03,2021_2Q,3
대전 3계 2020-11476,다세대,다세대주택,다세대,세종,세종시,"세종 세종시 전의면 관정리 262-1 ,259-2,262-11,259-14 정원빌리지 1동 1층 102호","62,000,000","30,380,000",낙찰,"41,200,000",66.5%,2021-05-17,2021_2Q,3
대전 5계 2020-11483,다세대,다세대주택,다세대,세종,세종시,"세종 세종시 전의면 관정리 262-1 ,-11,259-2,-14 1동 2층 201호","60,000,000","42,000,000",낙찰,"44,890,000",74.8%,2021-06-16,2021_2Q,3
대전 7계 2020-11506,다세대,다세대주택,다세대,세종,세종시,"세종 세종시 전의면 관정리 262-1 ,-11,259-2,-14 정원빌리지 1동 3층 301호","60,000,000","42,000,000",낙찰,"43,920,000",73.2%,2021-06-15,2021_2Q,3
대전 8계 2020-11513,다세대,다세대주택,다세대,세종,세종시,"세종 세종시 전의면 관정리 262-1 ,259-2,262-11,259-14 정원빌리지 1동 3층 302호","62,000,000","43,400,000",낙찰,"44,490,000",71.8%,2021-05-10,2021_2Q,3
대전 1계 2020-11537,다세대,다세대주택,다세대,세종,세종시,"세종 세종시 전의면 관정리 262-1 ,-11,259-2,-14 정원빌리지 1동 4층 402호","61,000,000","42,700,000",낙찰,"45,396,000",74.4%,2021-05-03,2021_2Q,3
대전 4계 2020-12066,아파트,아파트,아파트,세종,세종시,세종 세종시 조치원읍 죽림리 393 조치원신동아파밀리에 304동 3층 301호,"240,000,000","240,000,000",낙찰,"318,840,000",132.8%,2021-03-30,2021_1Q,3
대전 3계 2020-12318,오피스텔,오피스텔,오피스텔(업무용),세종,세종시,세종 세종시 어진동 648 2차푸르지오시티 13층 1345호,"85,000,000","59,500,000",낙찰,"82,923,990",97.6%,2021-05-17,2021_2Q,3
대전 3계 2020-13052,임야,임야,임야,세종,세종시,세종 세종시 금남면 원봉리 306-6,"34,064,160","34,064,160",낙찰,"51,600,000",151.5%,2021-04-12,2021_2Q,3
대전 3계 2020-13373,다세대,다세대주택,다세대,세종,세종시,세종 세종시 금남면 용포리 107 금융주택 나동 2층 202호,"76,000,000","76,000,000",낙찰,"86,190,000",113.4%,2021-04-12,2021_2Q,3
대전 7계 2020-13458(1),답,답,답,세종,세종시,세종 세종시 연서면 청라리 155,"138,460,000","138,460,000",낙찰,"150,300,000",108.6%,2021-05-11,2021_2Q,3
대전 2계 2020-13823,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 925 아이씨디동 1층내 보관(채권자 롯데오토리스(주)에게 보관),"140,000,000","98,000,000",낙찰,"105,222,000",75.2%,2021-05-31,2021_2Q,3
대전 8계 2020-13991,오피스텔,오피스텔,오피스텔(업무용),세종,세종시,세종 세종시 나성동 768 르네상스 1동 7층 709호,"249,000,000","174,300,000",낙찰,"192,660,000",77.4%,2021-06-14,2021_2Q,3
대전 8계 2020-102013(1),임야,임야,임야,세종,세종시,세종 세종시 장군면 평기리 154-5,"5,256,250","3,679,000",낙찰,"4,775,000",90.8%,2021-04-05,2021_2Q,3
대전 1계 2020-104064,오피스텔,오피스텔,오피스텔(업무용),세종,세종시,세종 세종시 나성동 713 세진이너스빌 주1동 8층 809호,"130,000,000","91,000,000",낙찰,"105,312,240",81.0%,2021-03-29,2021_1Q,3
대전 2계 2020-104606,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 925 채권자 엔에이치농협캐피탈에게 보관,"24,000,000","16,800,000",낙찰,"16,820,000",70.1%,2021-05-31,2021_2Q,3
대전 4계 2020-105326(1),공장,공장(지식산업센터 업무시설),공장,세종,세종시,세종 세종시 부강면 금호리 689 주건축물제1동,"1,681,344,680","1,681,344,680",낙찰,"1,717,777,000",102.2%,2021-03-30,2021_1Q,3
대전 4계 2020-105326(2),전,전,전,세종,세종시,세종 세종시 부강면 금호리 689-1,"130,500,000","130,500,000",낙찰,"216,000,000",165.5%,2021-03-30,2021_1Q,3
대전 2계 2020-105654,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 454-9 1층주차장내 보관(채권자롯데오토리스에게보관),"122,000,000","85,400,000",낙찰,"98,833,000",81.0%,2021-04-26,2021_2Q,3
대전 2계 2020-105876,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 925-9 1층주차장내 보관(채권자롯데오토리스에게보관),"165,000,000","115,500,000",낙찰,"123,680,000",75.0%,2021-04-26,2021_2Q,3
대전 6계 2020-106053,근린상가,근린상가,근린상가,세종,세종시,세종 세종시 조치원읍 남리 430,"755,683,820","528,979,000",낙찰,"544,000,000",72.0%,2021-04-28,2021_2Q,3
대전 2계 2020-106459,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 454-9 1층내 보관(채권자 롯데오토리스(주)에게 보관),"35,000,000","35,000,000",낙찰,"37,140,000",106.1%,2021-05-31,2021_2Q,3
대전 6계 2020-106992,근린상가,근린상가,근린상가,세종,세종시,세종 세종시 보람동 751 골드타워 5층 509호,"234,000,000","163,800,000",낙찰,"171,000,000",73.1%,2021-06-02,2021_2Q,3
대전 2계 2020-107360,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 454-9 1층내 보관(채권자 롯데오토리스(주)에게 보관),"20,000,000","20,000,000",낙찰,"22,060,000",110.3%,2021-05-31,2021_2Q,3
대전 7계 2020-107469,임야,임야,임야,세종,세종시,세종 세종시 장군면 산학리 141-22,"380,812,800","380,812,800",낙찰,"385,200,000",101.2%,2021-06-15,2021_2Q,3
대전 8계 2020-107629,하천,기타토지,기타토지,세종,세종시,세종 세종시 전의면 신정리 525-1,"77,580,000","54,306,000",낙찰,"73,888,000",95.2%,2021-06-14,2021_2Q,3
대전 7계 2020-108226,아파트,아파트,아파트,세종,세종시,세종 세종시 조치원읍 교리 140 현대 102동 14층 1407호,"171,000,000","171,000,000",낙찰,"210,896,000",123.3%,2021-04-06,2021_2Q,3
대전 4계 2020-108448,단독주택,단독,단독주택,세종,세종시,세종 세종시 조치원읍 신흥리 283 1호,"439,938,400","439,938,400",낙찰,"453,201,000",103.0%,2021-05-04,2021_2Q,3
대전 2계 2020-108639,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 454-9 1층주차장부근(통칭 이든주차장)내 보관(채권자롯데오토리스에게보관),"90,000,000","63,000,000",낙찰,"84,312,000",93.7%,2021-04-26,2021_2Q,3
대전 1계 2020-108929(1),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 종촌동 653 세종퍼스트아이존 상가동 1층 학원1-01호,"1,252,000,000","876,400,000",낙찰,"1,039,880,000",83.1%,2021-06-07,2021_2Q,3
대전 1계 2020-108929(2),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 종촌동 653 세종퍼스트아이존 상가동 2층 학원2-02호,"232,000,000","232,000,000",낙찰,"263,333,888",113.5%,2021-05-03,2021_2Q,3
대전 1계 2020-108929(3),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 종촌동 653 세종퍼스트아이존 상가동 2층 학원2-01호,"241,000,000","241,000,000",낙찰,"268,943,000",111.6%,2021-05-03,2021_2Q,3
대전 1계 2020-108929(4),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 종촌동 653 세종퍼스트아이존 상가동 3층 체육도장3-01호,"372,000,000","372,000,000",낙찰,"452,100,000",121.5%,2021-05-03,2021_2Q,3
대전 1계 2020-108929(5),노유자시설,기타건물,노유자시설,세종,세종시,세종 세종시 종촌동 653 세종퍼스트아이존 1층 노유1-01호,"4,205,000,000","2,943,500,000",낙찰,"3,770,000,000",89.7%,2021-06-07,2021_2Q,3
대전 4계 2020-109014(1),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 보람동 706 리버피크닉 1층 112호,"516,000,000","361,200,000",낙찰,"366,160,000",71.0%,2021-05-04,2021_2Q,3
대전 4계 2020-109014(2),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 보람동 706 리버피크닉 1층 113호,"516,000,000","361,200,000",낙찰,"366,660,000",71.1%,2021-05-04,2021_2Q,3
대전 4계 2020-109014(3),근린상가,근린상가,근린상가,세종,세종시,세종 세종시 보람동 706 리버피크닉 2층 201호,"973,000,000","476,770,000",낙찰,"621,110,000",63.8%,2021-06-08,2021_2Q,3
대전 2계 2020-109175,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 454-9 신성한울림주차장내 보관(채권자 메리츠캐피탈(주)에게 보관),"35,000,000","24,500,000",낙찰,"28,899,100",82.6%,2021-05-31,2021_2Q,3
대전 7계 2020-109724(1),임야,임야,임야,세종,세종시,세종 세종시 금남면 달전리 산73,"66,165,000","66,165,000",낙찰,"109,900,900",166.1%,2021-06-15,2021_2Q,3
대전 7계 2020-109724(2),임야,임야,임야,세종,세종시,세종 세종시 금남면 달전리 산71,"201,184,500","201,184,500",낙찰,"223,200,000",110.9%,2021-06-15,2021_2Q,3
대전 5계 2020-110557,단독주택,단독,단독주택,세종,세종시,세종 세종시 조치원읍 봉산리 191-11,"22,240,840","22,240,840",낙찰,"34,890,000",156.9%,2021-06-16,2021_2Q,3
대전 4계 2021-100021,단독주택,단독,단독주택,세종,세종시,세종 세종시 연동면 예양리 619-3,"49,779,000","49,779,000",낙찰,"67,000,000",134.6%,2021-05-04,2021_2Q,3
대전 4계 2019-15328,아파트,아파트,아파트,세종,세종시,"세종 세종시 전의면 유천리 528 ,530,531 민석그린 104동 5층 507호","67,000,000","32,830,000",낙찰,"51,198,000",76.4%,2021-07-13,2021_3Q,3
대전 8계 2019-15953,전,전,전,세종,세종시,세종 세종시 전의면 동교리 152-20,"18,147,400","12,703,000",낙찰,"18,800,000",103.6%,2021-09-06,2021_3Q,3
대전 9계 2020-605,임야,임야,임야,세종,세종시,세종 세종시 부강면 문곡리 산25-38,"59,508,000","14,288,000",낙찰,"25,399,000",42.7%,2021-07-06,2021_3Q,3
대전 2계 2020-4867,중기,기타토지,기타토지,세종,세종시,세종 세종시 연동면 응암리 925 이든컴퍼니(채권자메리츠캐피탈)내 보관,"85,000,000","29,155,000",낙찰,"46,350,000",54.5%,2021-07-05,2021_3Q,3
대전 1계 2020-4881,임야,임야,임야,세종,세종시,세종 세종시 장군면 하봉리 산12-76,"1,600,389,450","1,600,389,450",낙찰,"2,172,772,000",135.8%,2021-07-12,2021_3Q,3
대전 5계 2020-5884(1),근린상가,근린상가,근린상가,세종,세종시,"세종 세종시 부강면 부강리 1251-15 ,1246-5,1301-1,1308-1 1동 1층 101호","770,000,000","264,110,000",낙찰,"312,800,000",40.6%,2021-07-21,2021_3Q,3
대전 5계 2020-5884(2),근린상가,근린상가,근린상가,세종,세종시,"세종 세종시 부강면 부강리 1251-15 ,1246-5,1301-1,1308-1 1동 1층 118호","560,000,000","192,080,000",낙찰,"218,000,000",38.9%,2021-07-21,2021_3Q,3
대전 5계 2020-5884(3),근린상가,근린상가,근린상가,세종,세종시,"세종 세종시 부강면 부강리 1251-15 ,1246-5,1301-1,1308-1 1동 1층 119호","560,000,000","192,080,000",낙찰,"218,000,000",38.9%,2021-07-21,2021_3Q,3
