사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
전주 4계 2017-14258,주유소,기타건물,주유소,전북,전주시,"전북 전주시 완산구 색장동 857-6 ,857,-5,858-1,-2,-3,-5,-14,-18,-19,-20,-21,-22 제1호","1,745,844,000","1,222,091,000",낙찰,"1,415,110,000",81.10%,2021-06-07,2021_2Q,3
전주 7계 2018-11249,근린상가,근린상가,근린상가,전북,전주시,"전북 전주시 덕진구 덕진동1가 1407-3 ,-12,-13","1,874,991,280","918,746,000",낙찰,"1,288,500,000",68.70%,2021-05-17,2021_2Q,3
전주 7계 2019-4415,전,전,전,전북,임실군,전북 임실군 신평면 대리 408-20,"9,268,000","1,558,000",낙찰,"2,390,000",25.80%,2021-06-28,2021_2Q,3
전주 2계 2019-7568(1),창고,기타건물,창고,전북,전주시,전북 전주시 완산구 상림동 366-5,"56,028,720","56,028,720",낙찰,"62,780,000",112.00%,2021-05-10,2021_2Q,3
전주 2계 2019-7568(2),전,전,전,전북,전주시,전북 전주시 완산구 상림동 362-2,"7,440,000","3,646,000",낙찰,"4,720,000",63.40%,2021-06-21,2021_2Q,3
전주 4계 2019-8820(2),전,전,전,전북,완주군,전북 완주군 상관면 신리 701-1,"281,600,000","197,120,000",낙찰,"300,100,000",106.60%,2021-06-07,2021_2Q,3
전주 7계 2019-9403,임야,임야,임야,전북,완주군,전북 완주군 구이면 원기리 733-62,"2,529,360,160","1,770,552,000",낙찰,"1,801,000,000",71.20%,2021-06-28,2021_2Q,3
전주 2계 2019-10236(15),근린상가,근린상가,근린상가,전북,전주시,전북 전주시 덕진구 송천동1가 626-75 주건축물 1동 4층 401호,"235,000,000","115,150,000",낙찰,"155,500,000",66.20%,2021-05-10,2021_2Q,3
전주 2계 2019-10236(16),근린상가,근린상가,근린상가,전북,전주시,전북 전주시 덕진구 송천동1가 626-75 주건축물 1동 4층 402호,"329,000,000","161,210,000",낙찰,"165,158,000",50.20%,2021-05-10,2021_2Q,3
전주 2계 2019-10236(17),근린상가,근린상가,근린상가,전북,전주시,전북 전주시 덕진구 송천동1가 626-75 주건축물 1동 4층 403호,"726,000,000","355,740,000",낙찰,"357,002,000",49.20%,2021-05-10,2021_2Q,3
전주 2계 2019-10236(18),근린상가,근린상가,근린상가,전북,전주시,전북 전주시 덕진구 송천동1가 626-75 주건축물 1동 4층 404호,"624,000,000","305,760,000",낙찰,"397,990,000",63.80%,2021-06-21,2021_2Q,3
전주 2계 2019-10328(1),임야,임야,임야,전북,완주군,전북 완주군 운주면 구제리 231,"1,043,250","358,000",낙찰,"500,000",47.90%,2021-06-21,2021_2Q,3
전주 4계 2019-10335,단독주택,단독,단독주택,전북,전주시,전북 전주시 완산구 평화동1가 590-9,"142,065,400","69,612,000",낙찰,"105,000,000",73.90%,2021-06-07,2021_2Q,3
전주 1계 2019-12539,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 동서학동 271-5 대산신천지 B동 5층 506호,"49,000,000","24,010,000",낙찰,"24,666,000",50.30%,2021-05-24,2021_2Q,3
전주 7계 2019-12546,아파트,아파트,아파트,전북,전주시,전북 전주시 덕진구 여의동2가 459-1 한강동산 7층 712호,"53,000,000","37,100,000",낙찰,"41,590,000",78.50%,2021-05-17,2021_2Q,3
전주 7계 2019-13204,연립,연립주택,연립·빌라,전북,완주군,"전북 완주군 상관면 죽림리 567-10 ,-5,-8,-25 편백숲드림빌리지 1동 3층 308호","157,000,000","76,930,000",낙찰,"102,000,000",65.00%,2021-06-28,2021_2Q,3
전주 6계 2019-34874,단독주택,단독,단독주택,전북,김제시,전북 김제시 금구면 오봉리 534,"49,639,000","49,639,000",낙찰,"52,000,000",104.80%,2021-06-14,2021_2Q,3
전주 4계 2019-37453,공장,공장(지식산업센터 업무시설),공장,전북,전주시,"전북 전주시 덕진구 여의동 551-4 ,-38","785,951,660","550,166,000",낙찰,"628,677,777",80.00%,2021-06-07,2021_2Q,3
전주 7계 2019-38623,연립,연립주택,연립·빌라,전북,전주시,전북 전주시 완산구 남노송동 63-3 영생주택 나동 1층 104호,"38,800,000","19,012,000",낙찰,"25,200,000",64.90%,2021-05-17,2021_2Q,3
전주 7계 2019-38890,임야,임야,임야,전북,무주군,전북 무주군 부남면 가당리 산195,"11,318,944","5,546,000",낙찰,"7,155,990",63.20%,2021-05-17,2021_2Q,3
전주 5계 2019-39404,임야,임야,임야,전북,진안군,전북 진안군 부귀면 궁항리 산15,"186,326,800","91,300,000",낙찰,"113,000,000",60.60%,2021-05-31,2021_2Q,3
전주 7계 2019-39442,전,전,전,전북,무주군,전북 무주군 무주읍 용포리 627,"27,843,200","13,643,000",낙찰,"15,000,000",53.90%,2021-06-28,2021_2Q,3
전주 6계 2020-1160(1),답,답,답,전북,임실군,전북 임실군 삼계면 세심리 983-1,"67,116,300","67,116,300",낙찰,"77,200,000",115.00%,2021-06-14,2021_2Q,3
전주 6계 2020-1160(4),답,답,답,전북,임실군,전북 임실군 삼계면 봉현리 808-1,"50,752,240","50,752,240",낙찰,"58,612,000",115.50%,2021-06-14,2021_2Q,3
전주 7계 2020-1689(2),대지,나대지,나대지,전북,김제시,전북 김제시 광활면 옥포리 660-3,"6,318,000","6,318,000",낙찰,"7,068,600",111.90%,2021-05-17,2021_2Q,3
전주 1계 2020-2453(1),대지,나대지,나대지,전북,무주군,전북 무주군 설천면 심곡리 1054,"305,338,600","149,616,000",낙찰,"158,000,700",51.70%,2021-05-24,2021_2Q,3
전주 2계 2020-2507,단독주택,단독,단독주택,전북,무주군,전북 무주군 안성면 금평리 1842-8,"69,179,920","46,887,000",낙찰,"60,000,000",86.70%,2021-06-21,2021_2Q,3
전주 7계 2020-2651,근린상가,근린상가,근린상가,전북,완주군,전북 완주군 이서면 갈산리 665-11 이노로자벨빌딩 1층 103호,"614,000,000","300,860,000",낙찰,"380,660,000",62.00%,2021-05-17,2021_2Q,3
전주 7계 2020-2682,근린상가,근린상가,근린상가,전북,완주군,전북 완주군 이서면 갈산리 661-1 1층 104호,"414,000,000","202,860,000",낙찰,"241,360,000",58.30%,2021-05-17,2021_2Q,3
전주 2계 2020-2880,아파트,아파트,아파트,전북,전주시,"전북 전주시 완산구 평화동1가 522 ,526,691-5 일성 101동 2층 207호","34,100,000","16,709,000",낙찰,"24,100,000",70.70%,2021-05-10,2021_2Q,3
전주 2계 2020-3029,잡종지,잡종지,잡종지,전북,완주군,전북 완주군 운주면 산북리 1081-2,"1,262,983,700","618,862,000",낙찰,"622,200,000",49.30%,2021-05-10,2021_2Q,3
전주 6계 2020-3227,창고,기타건물,창고,전북,김제시,전북 김제시 금산면 쌍용리 81-2,"1,790,428,500","1,253,300,000",낙찰,"1,301,100,000",72.70%,2021-06-14,2021_2Q,3
전주 5계 2020-3258(1),전,전,전,전북,김제시,전북 김제시 공덕면 공덕리 442,"13,480,000","13,480,000",낙찰,"14,100,000",104.60%,2021-05-31,2021_2Q,3
전주 5계 2020-3258(2),공장,공장(지식산업센터 업무시설),공장,전북,김제시,"전북 김제시 공덕면 제말리 662 ,-4 제1동","844,882,480","844,882,480",낙찰,"851,000,000",100.70%,2021-05-31,2021_2Q,3
전주 2계 2020-3852(3),전,전,전,전북,임실군,전북 임실군 청웅면 남산리 462-1,"3,960,000","3,564,000",낙찰,"4,200,000",106.10%,2021-06-21,2021_2Q,3
전주 1계 2020-3982,아파트,아파트,아파트,전북,전주시,"전북 전주시 완산구 동서학동 279-4 ,275-7 진흥하이츠 1동 3층 308호","78,000,000","38,220,000",낙찰,"52,230,000",67.00%,2021-05-24,2021_2Q,3
전주 5계 2020-4275(1),근린상가,근린상가,근린상가,전북,전주시,"전북 전주시 덕진구 송천동1가 270-1 ,271-11 대로빌딩 1동 1층 101호","606,000,000","296,940,000",낙찰,"302,859,000",50.00%,2021-05-31,2021_2Q,3
전주 2계 2020-4442,근린상가,근린상가,근린상가,전북,전주시,"전북 전주시 덕진구 송천동1가 380-43 ,-4,-26 지음빌딩 1동 1층 102호","807,000,000","395,430,000",낙찰,"398,190,011",49.30%,2021-05-10,2021_2Q,3
전주 2계 2020-4626(4),도로,기타토지,기타토지,전북,김제시,전북 김제시 용지면 장신리 424-1,"3,763,500","2,634,000",낙찰,"3,380,000",89.80%,2021-05-10,2021_2Q,3
전주 2계 2020-4688,근린상가,근린상가,근린상가,전북,전주시,전북 전주시 덕진구 중동 778-2 1층 101호,"1,147,000,000","562,030,000",낙찰,"567,581,599",49.50%,2021-06-21,2021_2Q,3
전주 2계 2020-4756,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 평화동1가 412 효성양지 1동 5층 502호,"68,000,000","33,320,000",낙찰,"46,129,000",67.80%,2021-06-21,2021_2Q,3
전주 2계 2020-4855,주상복합(주거),기타토지,기타토지,전북,전주시,전북 전주시 덕진구 반월동 1231 세움펠리피아 1동 3층 308호,"169,000,000","118,300,000",낙찰,"141,000,000",83.40%,2021-05-10,2021_2Q,3
전주 1계 2020-4947,임야,임야,임야,전북,전주시,전북 전주시 완산구 색장동 산48,"36,100,000","17,689,000",낙찰,"30,116,000",83.40%,2021-05-24,2021_2Q,3
전주 5계 2020-4954(4),전,전,전,전북,전주시,전북 전주시 덕진구 장동 901-3,"205,869,000","144,108,000",낙찰,"182,000,000",88.40%,2021-05-31,2021_2Q,3
전주 7계 2020-5025,전,전,전,전북,무주군,전북 무주군 무주읍 당산리 1002,"50,558,500","35,391,000",낙찰,"36,922,000",73.00%,2021-06-28,2021_2Q,3
전주 7계 2020-5070,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 서신동 965-2 광진선수촌 101동 1층 106호,"185,000,000","63,455,000",낙찰,"63,458,000",34.30%,2021-06-28,2021_2Q,3
전주 2계 2020-5124(1),임야,임야,임야,전북,김제시,전북 김제시 백산면 상정리 산118-2,"2,267,100","1,111,000",낙찰,"1,599,999",70.60%,2021-06-21,2021_2Q,3
전주 2계 2020-5155,아파트,아파트,아파트,전북,완주군,전북 완주군 봉동읍 제내리 1237 제일오투그란데 110동 3층 304호,"189,000,000","132,300,000",낙찰,"139,860,000",74.00%,2021-05-10,2021_2Q,3
전주 5계 2020-5247(1),전,전,전,전북,완주군,전북 완주군 경천면 가천리 369-1,"41,314,600","28,920,000",낙찰,"36,551,000",88.50%,2021-05-31,2021_2Q,3
전주 2계 2020-5407(1),전,전,전,전북,김제시,전북 김제시 성덕면 성덕리 132-3,"18,192,000","11,567,000",낙찰,"15,110,000",83.10%,2021-05-10,2021_2Q,3
전주 6계 2020-5438(2),임야,임야,임야,전북,완주군,전북 완주군 소양면 명덕리 산111,"35,374,200","17,333,000",낙찰,"22,887,000",64.70%,2021-06-14,2021_2Q,3
전주 7계 2020-5810(1),아파트,아파트,아파트,전북,전주시,"전북 전주시 덕진구 송천동1가 350-4 ,-12,291-1 송천웰가 101동 6층 601호","116,000,000","56,840,000",낙찰,"80,000,000",69.00%,2021-06-28,2021_2Q,3
전주 7계 2020-5810(2),아파트,아파트,아파트,전북,전주시,"전북 전주시 덕진구 송천동1가 350-4 ,-12,291-1 송천웰가 101동 11층 1101호","116,000,000","56,840,000",낙찰,"80,000,000",69.00%,2021-06-28,2021_2Q,3
전주 6계 2020-5995,근린상가,근린상가,근린상가,전북,전주시,전북 전주시 완산구 효자동2가 1238-4 1동 6층 602호,"320,000,000","224,000,000",낙찰,"231,900,000",72.50%,2021-06-14,2021_2Q,3
전주 2계 2020-6165,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 평화동2가 953 평화동엠코타운 106동 3층 303호,"226,000,000","158,200,000",낙찰,"226,000,000",100.00%,2021-05-10,2021_2Q,3
전주 6계 2020-6202,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 서신동 965-2 광진선수촌 101동 11층 1101호,"194,000,000","194,000,000",낙찰,"233,390,005",120.30%,2021-06-14,2021_2Q,3
전주 7계 2020-6257,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 서신동 763-1 신일 105동 14층 1402호,"126,000,000","88,200,000",낙찰,"140,100,000",111.20%,2021-06-28,2021_2Q,3
전주 2계 2020-6349,전,전,전,전북,완주군,전북 완주군 동상면 사봉리 1030-2,"55,426,000","38,798,000",낙찰,"46,550,000",84.00%,2021-06-21,2021_2Q,3
전주 5계 2020-6448(2),임야,임야,임야,전북,완주군,전북 완주군 상관면 죽림리 산148-2,"954,976,200","668,483,000",낙찰,"850,000,000",89.00%,2021-05-31,2021_2Q,3
전주 5계 2020-6493,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 평화동1가 445-6 주공 202동 12층 1207호,"62,000,000","43,400,000",낙찰,"54,380,000",87.70%,2021-05-31,2021_2Q,3
전주 5계 2020-6509,공장,공장(지식산업센터 업무시설),공장,전북,무주군,전북 무주군 무주읍 당산리 1838 티앤오공장,"1,263,547,360","884,483,000",낙찰,"1,005,000,000",79.50%,2021-05-31,2021_2Q,3
전주 2계 2020-6585(1),전,전,전,전북,진안군,전북 진안군 성수면 중길리 121-3,"9,567,600","4,688,000",낙찰,"6,124,000",64.00%,2021-06-21,2021_2Q,3
전주 2계 2020-6585(2),전,전,전,전북,진안군,전북 진안군 성수면 좌포리 978-1,"17,363,200","12,154,000",낙찰,"17,520,000",100.90%,2021-05-10,2021_2Q,3
전주 2계 2020-6684,점포,근린상가,점포상가,전북,전주시,전북 전주시 완산구 서노송동 648-33,"39,587,980","27,712,000",낙찰,"32,444,000",82.00%,2021-05-10,2021_2Q,3
전주 1계 2020-6707,단독주택,단독,단독주택,전북,전주시,전북 전주시 완산구 평화동3가 233-7,"538,160,260","376,712,000",낙찰,"455,500,000",84.60%,2021-05-24,2021_2Q,3
전주 7계 2020-6745,단독주택,단독,단독주택,전북,김제시,전북 김제시 요촌동 80-8,"91,004,800","44,592,000",낙찰,"57,330,000",63.00%,2021-06-28,2021_2Q,3
전주 1계 2020-6844,아파트,아파트,아파트,전북,완주군,"전북 완주군 상관면 신리 607 ,-2 신세대지큐빌 103동 17층 1706호","112,000,000","78,400,000",낙찰,"95,999,000",85.70%,2021-05-24,2021_2Q,3
전주 2계 2020-6981,아파트,아파트,아파트,전북,전주시,"전북 전주시 덕진구 송천동1가 329 ,347 서호2차 203동 16층 1604호","97,000,000","67,900,000",낙찰,"82,988,400",85.60%,2021-05-10,2021_2Q,3
전주 5계 2020-7007,아파트,아파트,아파트,전북,전주시,전북 전주시 덕진구 인후동1가 890-1 인후꿈마을부영 206동 7층 708호,"104,000,000","72,800,000",낙찰,"92,970,000",89.40%,2021-05-31,2021_2Q,3
전주 5계 2020-7069,의료시설,병원,병원,전북,전주시,"전북 전주시 덕진구 진북동 321-7 ,-4 이정형외과 제1동","2,066,836,900","1,446,786,000",낙찰,"1,557,770,000",75.40%,2021-05-31,2021_2Q,3
전주 1계 2020-7106,아파트,아파트,아파트,전북,전주시,전북 전주시 덕진구 반월동 217-4 영무예다음 103동 6층 601호,"200,000,000","140,000,000",낙찰,"182,800,000",91.40%,2021-05-24,2021_2Q,3
전주 5계 2020-7243,답,답,답,전북,임실군,전북 임실군 삼계면 봉현리 807-4,"137,909,850","137,909,850",낙찰,"145,880,000",105.80%,2021-05-31,2021_2Q,3
전주 2계 2020-7304,아파트,아파트,아파트,전북,진안군,전북 진안군 진안읍 군상리 286-1 골든캐슬 3층 302호,"152,000,000","106,400,000",낙찰,"136,340,000",89.70%,2021-05-10,2021_2Q,3
전주 4계 2020-7359,아파트,아파트,아파트,전북,전주시,전북 전주시 덕진구 여의동 639-2 푸른솔 102동 15층 1505호,"74,000,000","36,260,000",낙찰,"52,010,000",70.30%,2021-06-07,2021_2Q,3
전주 1계 2020-7397(2),근린상가,근린상가,근린상가,전북,전주시,전북 전주시 완산구 효자동2가 1319-4 에코비젼빌딩 4층 401호,"311,000,000","217,700,000",낙찰,"221,800,000",71.30%,2021-05-24,2021_2Q,3
전주 5계 2020-7496,아파트,아파트,아파트,전북,전주시,"전북 전주시 덕진구 진북동 416 ,434,-225 우성 101동 14층 1407호","175,000,000","175,000,000",낙찰,"181,000,000",103.40%,2021-05-31,2021_2Q,3
전주 1계 2020-7731,단독주택,단독,단독주택,전북,전주시,"전북 전주시 완산구 평화동3가 739-1 ,-2","274,614,000","274,614,000",낙찰,"274,714,000",100.00%,2021-05-24,2021_2Q,3
전주 1계 2020-7793,전,전,전,전북,김제시,전북 김제시 금구면 선암리 676,"10,237,100","10,237,100",낙찰,"11,050,000",107.90%,2021-05-24,2021_2Q,3
전주 2계 2020-7847,전,전,전,전북,진안군,전북 진안군 동향면 능금리 1030-2,"6,556,750","3,170,000",낙찰,"3,715,000",56.70%,2021-06-21,2021_2Q,3
전주 1계 2020-7878,대지,나대지,나대지,전북,완주군,전북 완주군 운주면 구제리 328,"13,880,700","13,880,700",낙찰,"15,040,000",108.40%,2021-05-24,2021_2Q,3
전주 2계 2020-7946,아파트,아파트,아파트,전북,전주시,전북 전주시 덕진구 인후동1가 1033 위브어울림 113동 4층 404호,"181,000,000","126,700,000",낙찰,"178,300,000",98.50%,2021-06-21,2021_2Q,3
전주 6계 2020-7953(1),단독주택,단독,단독주택,전북,진안군,"전북 진안군 상전면 구룡리 279 ,-2","412,288,800","202,021,000",낙찰,"292,946,000",71.10%,2021-06-14,2021_2Q,3
전주 6계 2020-7953(2),답,답,답,전북,진안군,전북 진안군 상전면 구룡리 279-7,"24,600,000","12,054,000",낙찰,"15,390,000",62.60%,2021-06-14,2021_2Q,3
전주 4계 2020-8017,근린상가,근린상가,근린상가,전북,전주시,"전북 전주시 덕진구 송천동1가 97-6 ,-7 1동 4층 406호","454,000,000","317,800,000",낙찰,"325,830,000",71.80%,2021-06-07,2021_2Q,3
전주 1계 2020-8116,대지,나대지,나대지,전북,완주군,전북 완주군 상관면 신리 277-2,"13,764,000","13,764,000",낙찰,"20,100,000",146.00%,2021-05-24,2021_2Q,3
전주 7계 2020-8147,연립,연립주택,연립·빌라,전북,전주시,"전북 전주시 덕진구 송천동1가 77-4 ,-7,84-15 2층 203호","164,000,000","114,800,000",낙찰,"117,600,000",71.70%,2021-06-28,2021_2Q,3
전주 2계 2020-8277,아파트,아파트,아파트,전북,전주시,"전북 전주시 완산구 삼천동1가 289-5 ,546-19 흥건삼천2차 203동 12층 1201호","218,000,000","218,000,000",낙찰,"238,937,493",109.60%,2021-05-10,2021_2Q,3
전주 1계 2020-8383,전,전,전,전북,진안군,전북 진안군 마령면 덕천리 1696,"83,055,000","83,055,000",낙찰,"111,000,000",133.60%,2021-05-24,2021_2Q,3
전주 4계 2020-8451,답,답,답,전북,김제시,전북 김제시 만경읍 만경리 447-13,"220,374,000","154,262,000",낙찰,"238,510,000",108.20%,2021-06-07,2021_2Q,3
전주 1계 2020-8475,아파트,아파트,아파트,전북,김제시,전북 김제시 검산동 1080 김제검산샬레1차 101동 11층 1103호,"117,000,000","117,000,000",낙찰,"117,000,000",100.00%,2021-05-24,2021_2Q,3
전주 2계 2020-8536,중기,기타토지,기타토지,전북,전주시,전북 전주시 덕진구 송천동2가 789-1 역전건설중기 보관,"75,000,000","36,750,000",낙찰,"43,770,000",58.40%,2021-06-21,2021_2Q,3
전주 4계 2020-8628,중기,기타토지,기타토지,전북,전주시,전북 전주시 덕진구 송천동2가 789-1 역전건설중기 보관,"64,306,000","31,510,000",낙찰,"40,111,000",62.40%,2021-06-07,2021_2Q,3
전주 2계 2020-8635,임야,임야,임야,전북,완주군,전북 완주군 소양면 죽절리 산27-2,"96,805,800","67,764,000",낙찰,"97,010,000",100.20%,2021-06-21,2021_2Q,3
전주 7계 2020-8666,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 효자동3가 1482-1 서곡주공 102동 3층 304호,"124,000,000","86,800,000",낙찰,"117,250,000",94.60%,2021-06-28,2021_2Q,3
전주 4계 2020-8673,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 중화산동2가 545-1 거성그린맨션 1동 10층 1008호,"234,000,000","163,800,000",낙찰,"229,577,000",98.10%,2021-06-07,2021_2Q,3
전주 4계 2020-8772,아파트,아파트,아파트,전북,전주시,"전북 전주시 완산구 중화산동2가 17 ,중화산동1가 223-2 거성근영 101동 3층 307호","80,000,000","56,000,000",낙찰,"66,790,000",83.50%,2021-06-07,2021_2Q,3
전주 4계 2020-8819,아파트,아파트,아파트,전북,임실군,전북 임실군 임실읍 이도리 332 임실군이도리하이젠 101동 5층 506호,"92,000,000","64,400,000",낙찰,"71,790,000",78.00%,2021-06-07,2021_2Q,3
전주 2계 2020-8895(1),전,전,전,전북,김제시,전북 김제시 옥산동 94-7,"11,556,000","11,556,000",낙찰,"15,120,000",130.80%,2021-05-10,2021_2Q,3
전주 7계 2020-9317,답,답,답,전북,임실군,전북 임실군 삼계면 어은리 771-1,"96,789,000","96,789,000",낙찰,"115,005,000",118.80%,2021-05-17,2021_2Q,3
전주 2계 2020-9348,아파트,아파트,아파트,전북,전주시,"전북 전주시 완산구 평화동2가 712-1 ,-8 두산푸른솔 101동 5층 503호","90,000,000","63,000,000",낙찰,"76,800,000",85.30%,2021-06-21,2021_2Q,3
전주 7계 2020-9355,차량,기타토지,기타토지,전북,전주시,전북 전주시 덕진구 덕진동1가 1420 양지주차장(안안순)보관,"25,000,000","12,250,000",낙찰,"13,330,000",53.30%,2021-06-28,2021_2Q,3
전주 2계 2020-9430,답,답,답,전북,전주시,전북 전주시 완산구 석구동 152,"870,694,000","609,486,000",낙찰,"719,362,000",82.60%,2021-06-21,2021_2Q,3
전주 2계 2020-9515(1),답,답,답,전북,임실군,전북 임실군 삼계면 오지리 581-2,"11,644,000","8,151,000",낙찰,"8,500,000",73.00%,2021-06-21,2021_2Q,3
전주 2계 2020-9515(2),답,답,답,전북,임실군,전북 임실군 삼계면 오지리 593-1,"7,182,000","5,027,000",낙찰,"5,200,000",72.40%,2021-06-21,2021_2Q,3
전주 2계 2020-9515(3),전,전,전,전북,임실군,전북 임실군 삼계면 오지리 610-2,"29,541,300","14,971,000",낙찰,"16,500,000",55.90%,2021-06-21,2021_2Q,3
전주 7계 2020-9713,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 삼천동1가 705-5 삼천동우성 105동 1층 101호,"153,000,000","153,000,000",낙찰,"153,000,000",100.00%,2021-05-17,2021_2Q,3
전주 4계 2020-10171,답,답,답,전북,전주시,전북 전주시 덕진구 여의동2가 512-6,"71,540,000","71,540,000",낙찰,"87,863,000",122.80%,2021-06-07,2021_2Q,3
전주 4계 2020-10287,연립,연립주택,연립·빌라,전북,진안군,전북 진안군 진안읍 군하리 311-1 3층 306호,"129,000,000","129,000,000",낙찰,"140,700,000",109.10%,2021-06-07,2021_2Q,3
전주 7계 2020-10621,전,전,전,전북,전주시,전북 전주시 덕진구 여의동2가 658-13,"331,200,000","331,200,000",낙찰,"333,000,000",100.50%,2021-06-28,2021_2Q,3
전주 7계 2020-31413(1),다세대,다세대주택,다세대,전북,전주시,전북 전주시 덕진구 우아동2가 897-10 2층 204호,"50,000,000","24,500,000",낙찰,"28,639,990",57.30%,2021-06-28,2021_2Q,3
전주 2계 2020-31628,차량,기타토지,기타토지,전북,전주시,전북 전주시 덕진구 덕진동1가 1420 양지주차장(안안순)보관,"6,000,000","2,940,000",낙찰,"4,755,000",79.30%,2021-05-10,2021_2Q,3
전주 2계 2020-32140,단독주택,단독,단독주택,전북,전주시,전북 전주시 완산구 태평동 92-7,"15,591,710","7,640,000",낙찰,"8,199,000",52.60%,2021-06-21,2021_2Q,3
전주 7계 2020-32508,아파트,아파트,아파트,전북,전주시,전북 전주시 덕진구 우아동2가 869 선변오지오 101동 10층 1001호,"212,000,000","148,400,000",낙찰,"205,100,000",96.70%,2021-05-17,2021_2Q,3
전주 7계 2020-32713,대지,나대지,나대지,전북,임실군,전북 임실군 삼계면 세심리 861-1,"4,149,900","2,034,000",낙찰,"3,100,000",74.70%,2021-05-17,2021_2Q,3
전주 5계 2020-33198,대지,나대지,나대지,전북,완주군,전북 완주군 삼례읍 후정리 411-34,"8,715,000","4,271,000",낙찰,"4,310,000",49.50%,2021-05-31,2021_2Q,3
전주 6계 2020-33426,임야,임야,임야,전북,완주군,전북 완주군 상관면 신리 산30-1,"48,361,870","16,588,000",낙찰,"23,000,000",47.60%,2021-06-14,2021_2Q,3
전주 2계 2020-33532,차량,기타토지,기타토지,전북,전주시,전북 전주시 덕진구 덕진동1가 1420 양지주차장(안안순)보관,"12,000,000","5,880,000",낙찰,"6,680,000",55.70%,2021-05-10,2021_2Q,3
전주 2계 2020-33785,아파트,아파트,아파트,전북,전주시,"전북 전주시 완산구 평화동2가 180 ,179-1,181,184,-1,-12,185-3,194-1,195-1,791-81,800-3 평화동두산경복궁 101동 1층 106호","155,000,000","108,500,000",낙찰,"146,320,000",94.40%,2021-05-10,2021_2Q,3
전주 2계 2020-33938,단독주택,단독,단독주택,전북,완주군,전북 완주군 고산면 어우리 350-1,"30,508,000","21,356,000",낙찰,"22,100,000",72.40%,2021-05-10,2021_2Q,3
전주 4계 2020-34054,답,답,답,전북,완주군,전북 완주군 소양면 명덕리 57,"234,783,000","115,044,000",낙찰,"115,999,900",49.40%,2021-06-07,2021_2Q,3
전주 7계 2020-34313(1),전,전,전,전북,김제시,전북 김제시 청하면 동지산리 739-3,"9,224,000","9,224,000",낙찰,"13,550,000",146.90%,2021-05-17,2021_2Q,3
전주 7계 2020-34313(2),전,전,전,전북,김제시,전북 김제시 공덕면 마현리 394-2,"19,750,000","13,825,000",낙찰,"16,750,000",84.80%,2021-06-28,2021_2Q,3
전주 7계 2020-34757,아파트,아파트,아파트,전북,전주시,"전북 전주시 완산구 서신동 17-2 ,22-22 우신 2동 2층 202호","11,272,720","7,891,000",낙찰,"10,100,000",89.60%,2021-05-17,2021_2Q,3
전주 1계 2020-34856,답,답,답,전북,김제시,전북 김제시 황산면 쌍감리 1151,"27,674,500","13,560,000",낙찰,"13,566,000",49.00%,2021-05-24,2021_2Q,3
전주 1계 2020-35064,차량,기타토지,기타토지,전북,전주시,전북 전주시 덕진구 덕진동1가 1420 양지주차장(안안순)보관,"10,000,000","3,430,000",낙찰,"3,845,000",38.50%,2021-05-24,2021_2Q,3
전주 2계 2020-35378,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 서신동 965-2 광진선수촌 103동 4층 401호,"190,000,000","133,000,000",낙찰,"140,000,000",73.70%,2021-05-10,2021_2Q,3
전주 2계 2020-35408,아파트,아파트,아파트,전북,김제시,전북 김제시 신풍동 595 비사벌 102동 8층 805호,"67,000,000","46,900,000",낙찰,"60,970,000",91.00%,2021-06-21,2021_2Q,3
전주 5계 2020-35415,아파트,아파트,아파트,전북,완주군,전북 완주군 삼례읍 삼례리 1753 삼례주공 104동 12층 1204호,"60,000,000","29,400,000",낙찰,"31,880,000",53.10%,2021-05-31,2021_2Q,3
전주 2계 2020-35620,대지,나대지,나대지,전북,전주시,전북 전주시 덕진구 송천동1가 427-2,"50,949,000","35,664,000",낙찰,"45,855,000",90.00%,2021-05-10,2021_2Q,3
전주 4계 2020-35699,아파트,아파트,아파트,전북,전주시,전북 전주시 완산구 서신동 762-2 성원 107동 5층 504호,"102,000,000","24,490,000",낙찰,"111,000,000",108.80%,2021-06-07,2021_2Q,3
전주 7계 2020-35736,차량,기타토지,기타토지,전북,전주시,전북 전주시 덕진구 만성동 23 만석주차장(김○식외1)보관,"17,000,000","8,330,000",낙찰,"10,600,000",62.40%,2021-05-17,2021_2Q,3
전주 2계 2020-35743,아파트,아파트,아파트,전북,무주군,전북 무주군 무주읍 읍내리 1220-3 강변마을현대 5층 504호,"65,000,000","45,500,000",낙찰,"47,520,000",73.10%,2021-05-10,2021_2Q,3
