사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
광주 7계 2022-8793(2),아파트,아파트,아파트,광주,광산구,광주 광산구 우산동 1609-16 우산동한국아델리움더스위트 5층 501호,"429,000,000","8,453,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 7계 2022-8793(3),아파트,아파트,아파트,광주,광산구,광주 광산구 우산동 1609-16 우산동한국아델리움더스위트 5층 502호,"438,000,000","8,630,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 8계 2023-7087,단독주택,단독,단독주택,광주,서구,광주 서구 양동 320-30,"143,567,220","143,567,220",신건,0,0%,2026-03-12,2026_1Q,0
광주 8계 2023-8332,임야,임야,임야,광주,동구,광주 동구 학동 713-25,"90,728,000","20,811,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 7계 2023-9687(5),오피스텔(주거),오피스텔,오피스텔(업무용),광주,북구,광주 북구 신안동 478-5 굿마인드 7층 719호,"35,000,000","2,106,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 10계 2023-9885,오피스텔(주거),오피스텔,오피스텔(업무용),광주,동구,"광주 동구 수기동 89 ,90-1 충장홀리어스주건축물 1동 7층 708호","126,000,000","11,839,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 5계 2023-63209(1),전,전,전,광주,북구,광주 북구 청풍동 1205-3,"5,743,920","1,648,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 1계 2023-64110,오피스텔(주거),오피스텔,오피스텔(업무용),광주,북구,광주 북구 신안동 478-5 굿마인드 6층 602호,"55,000,000","693,862",기각,0,0%,2026-02-04,2026_1Q,0
광주 10계 2023-74117,다세대,다세대주택,다세대,광주,서구,광주 서구 쌍촌동 537-2 마당채 4층 405호,"38,000,000","1,171,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 9계 2023-76762,오피스텔(주거),오피스텔,오피스텔(업무용),광주,북구,광주 북구 신안동 478-5 굿마인드 4층 401호,"64,000,000","1,972,000",예정,0,0%,2026-04-08,2026_2Q,0
광주 10계 2023-78041,아파트,아파트,아파트,광주,동구,광주 동구 지산동 671 지산휴먼시아 102동 1층 105호,"349,000,000","349,000,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 8계 2023-80884,오피스텔(주거),오피스텔,오피스텔(업무용),광주,북구,광주 북구 신안동 478-5 굿마인드 3층 326호,"52,000,000","2,502,000",유찰,0,0%,2026-01-29,2026_1Q,0
광주 5계 2023-82187,다가구,다가구,다가구,광주,북구,광주 북구 신안동 240-2 스위트빌,"932,067,840","28,696,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 7계 2024-700,공장,공장(지식산업센터 업무시설),공장,광주,북구,광주 북구 연제동 1038-5 가동호,"7,671,798,620","5,370,260,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 8계 2024-724(1),대지,나대지,나대지,광주,북구,광주 북구 용두동 513-2,"57,150,000","40,005,000",예정,0,0%,2026-04-23,2026_2Q,0
광주 8계 2024-724(2),도로,기타토지,기타토지,광주,북구,광주 북구 용두동 538-2,"22,620,000","15,834,000",예정,0,0%,2026-04-23,2026_2Q,0
광주 12계 2024-2485,답,답,답,광주,북구,광주 북구 월출동 92,"1,907,121,000","1,067,988,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 11계 2024-3129,아파트,아파트,아파트,광주,남구,광주 남구 노대동 835 송화레이크포레 605동 3층 303호,"528,000,000","369,600,000",취하,0,0%,2026-02-04,2026_1Q,0
광주 10계 2024-3709(1),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 지석동 444 일진스위트포레 상가동 지하1층 비1-101호,"509,000,000","116,753,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 11계 2024-3716,다가구,다가구,다가구,광주,광산구,광주 광산구 신창동 650-18,"855,518,600","306,620,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 11계 2024-4375(2),단독주택,단독,단독주택,광주,남구,광주 남구 월산동 983-26,"192,818,530","134,973,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 11계 2024-4375(4),단독주택,단독,단독주택,광주,북구,광주 북구 오치동 973-1,"218,222,880","152,757,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 11계 2024-4375(5),단독주택,단독,단독주택,광주,북구,광주 북구 신안동 250-6,"153,852,120","107,697,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 2계 2024-4849(1),숙박시설,숙박시설,숙박시설,광주,서구,광주 서구 농성동 645-10,"1,102,168,600","617,216,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-4849(2),숙박시설,숙박시설,숙박시설,광주,서구,광주 서구 농성동 645-15,"1,752,732,700","981,531,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 12계 2024-6067,아파트형공장,공장(지식산업센터 업무시설),공장,광주,북구,광주 북구 연제동 1038-6 첨단리채비즈타워지식산업센터 6층 에이-601호,"793,000,000","555,100,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 12계 2024-6227,아파트,아파트,아파트,광주,광산구,광주 광산구 운남동 781-1 운남8단지주공 802동 5층 504호,"203,000,000","142,100,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 5계 2024-6470(2),다세대,다세대주택,다세대,광주,북구,광주 북구 용봉동 751-3 로즈빌라 4층 404호,"92,000,000","16,884,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 8계 2024-7206,오피스텔(주거),오피스텔,오피스텔(업무용),광주,서구,광주 서구 농성동 417-10 센트럴광천더퍼스트 1동 19층 1917호,"155,000,000","86,800,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 12계 2024-7619(1),오피스텔,오피스텔,오피스텔(업무용),광주,동구,"광주 동구 금남로4가 79-1 ,충장로4가 7-3,7-14 로머스파크주건축물 4층 402호","331,000,000","231,700,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 12계 2024-7619(2),오피스텔,오피스텔,오피스텔(업무용),광주,동구,"광주 동구 금남로4가 79-1 ,충장로4가 7-3,7-14 로머스파크주건축물 4층 403호","331,000,000","231,700,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 12계 2024-7619(3),오피스텔,오피스텔,오피스텔(업무용),광주,동구,"광주 동구 금남로4가 79-1 ,충장로4가 7-3,7-14 로머스파크주건축물 5층 502호","331,000,000","231,700,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 12계 2024-7619(4),오피스텔,오피스텔,오피스텔(업무용),광주,동구,"광주 동구 금남로4가 79-1 ,충장로4가 7-3,7-14 로머스파크주건축물 5층 503호","331,000,000","231,700,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 12계 2024-7619(5),오피스텔,오피스텔,오피스텔(업무용),광주,동구,"광주 동구 금남로4가 79-1 ,충장로4가 7-3,7-14 로머스파크주건축물 5층 516호","328,000,000","229,600,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 12계 2024-7619(6),오피스텔,오피스텔,오피스텔(업무용),광주,동구,"광주 동구 금남로4가 79-1 ,충장로4가 7-3,7-14 로머스파크주건축물 7층 702호","335,000,000","234,500,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 12계 2024-7619(7),오피스텔,오피스텔,오피스텔(업무용),광주,동구,"광주 동구 금남로4가 79-1 ,충장로4가 7-3,7-14 로머스파크주건축물 8층 802호","335,000,000","234,500,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 12계 2024-7619(8),오피스텔,오피스텔,오피스텔(업무용),광주,동구,"광주 동구 금남로4가 79-1 ,충장로4가 7-3,7-14 로머스파크주건축물 14층 1403호","338,000,000","236,600,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 11계 2024-7695,아파트,아파트,아파트,광주,남구,"광주 남구 봉선동 127-15 ,132-4,132-5,132-6,132-9,132-12,132-14,132-18,148,152-2,156-15,921-37 무등파크 203동 8층 807호","275,000,000","154,000,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 8계 2024-8117,아파트,아파트,아파트,광주,서구,광주 서구 광천동 112 삼화 나동 4층 401호,"347,000,000","347,000,000",신건,0,0%,2026-03-12,2026_1Q,0
광주 8계 2024-8230,아파트,아파트,아파트,광주,남구,광주 남구 봉선동 983 라인하이츠 103동 8층 906호,"277,000,000","155,120,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 5계 2024-8308,근린상가,근린상가,근린상가,광주,북구,"광주 북구 용봉동 17-1 ,17-16,17-21,30-55,30-58,110-14,오치동 457-5 굿모닝타운 7층 701호","386,000,000","138,343,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 8계 2024-8582(1),다가구,다가구,다가구,광주,북구,광주 북구 오치동 968-3,"1,017,588,340","364,704,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 8계 2024-8582(2),다가구,다가구,다가구,광주,북구,광주 북구 오치동 968-32,"1,103,250,240","395,405,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 13계 2024-8612,오피스텔(주거),오피스텔,오피스텔(업무용),광주,광산구,광주 광산구 송정동 929-9 중앙센트럴시티 8층 805호,"159,000,000","111,300,000",예정,0,0%,2026-04-01,2026_2Q,0
광주 7계 2024-8759,단독주택,단독,단독주택,광주,광산구,광주 광산구 박호동 370 주1동,"1,835,007,320","657,668,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 5계 2024-8957,숙박시설,숙박시설,숙박시설,광주,서구,광주 서구 양동 143-2,"747,685,380","267,972,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 10계 2024-8995,단독주택,단독,단독주택,광주,북구,광주 북구 망월동 244 1동,"1,106,384,800","495,661,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 13계 2024-9011,근린상가,근린상가,근린상가,광주,서구,광주 서구 화정동 12-17 금호월드 6층 82호,"55,000,000","38,500,000",예정,0,0%,2026-04-01,2026_2Q,0
광주 8계 2024-9103,전,전,전,광주,서구,광주 서구 금호동 1072,"769,586,000","769,586,000",신건,0,0%,2026-03-12,2026_1Q,0
광주 3계 2024-9219,주상복합(상가),기타토지,기타토지,광주,광산구,광주 광산구 신창동 1128-4 정원씨티캐슬 2층 상가201호,"514,000,000","147,375,000",예정,0,0%,2026-04-16,2026_2Q,0
광주 10계 2024-9240,근린주택,근린주택,근린주택,광주,남구,광주 남구 임암동 733,"1,685,260,800","754,998,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 7계 2024-9264,공장,공장(지식산업센터 업무시설),공장,광주,광산구,광주 광산구 오선동 270-77,"1,823,043,600","1,276,131,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 10계 2024-9301,아파트,아파트,아파트,광주,광산구,광주 광산구 쌍암동 676-3 첨단센트럴파크2차 201동 5층 502호,"168,000,000","168,000,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 13계 2024-9431,주상복합(주거),기타토지,기타토지,광주,북구,광주 북구 운암동 940 운암프라자 1동 7층 703호,"125,000,000","87,500,000",예정,0,0%,2026-04-01,2026_2Q,0
광주 10계 2024-61026(1),오피스텔,오피스텔,오피스텔(업무용),광주,북구,광주 북구 신안동 134-7 제일 2층 205-3호,"41,000,000","22,960,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 3계 2024-61507,아파트,아파트,아파트,광주,남구,광주 남구 지석동 444 일진스위트포레 105동 11층 1101호,"330,000,000","231,000,000",예정,0,0%,2026-04-16,2026_2Q,0
광주 9계 2024-63350(2),다세대,다세대주택,다세대,광주,광산구,광주 광산구 쌍암동 676-3 첨단센트럴파크2차 202동 11층 1109호,"202,000,000","32,434,000",예정,0,0%,2026-04-08,2026_2Q,0
광주 5계 2024-66168,아파트,아파트,아파트,광주,광산구,광주 광산구 흑석동 811 수완센트럴시티서희스타힐스 104동 25층 2504호,"428,000,000","25,736,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 10계 2024-66724,아파트,아파트,아파트,광주,광산구,광주 광산구 신창동 876 동도엘림타운 6층 602호,"178,000,000","124,600,000",취하,0,0%,2026-02-25,2026_1Q,0
광주 11계 2024-67185,오피스텔(주거),오피스텔,오피스텔(업무용),광주,북구,광주 북구 신안동 478-5 굿마인트 4층 416호,"44,000,000","3,308,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 12계 2024-67864,오피스텔(주거),오피스텔,오피스텔(업무용),광주,광산구,"광주 광산구 쌍암동 694-106 ,694-105,694-107,694-119 쌍암동미르채리버파크 7층 715호","97,000,000","5,834,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 8계 2024-69631,아파트,아파트,아파트,광주,남구,"광주 남구 방림동 62-27 ,466-3,468,469-1 금호맨션 101,102동 20층 2008호","294,000,000","205,800,000",예정,0,0%,2026-04-23,2026_2Q,0
광주 11계 2024-70471,아파트,아파트,아파트,광주,동구,광주 동구 계림동 1827 그랜드센트럴 108동 12층 1201호,"285,000,000","21,423,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 11계 2024-71214,대지,나대지,나대지,광주,남구,광주 남구 서동 112,"35,124,520,000","24,587,164,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 8계 2024-71610,오피스텔(주거),오피스텔,오피스텔(업무용),광주,동구,"광주 동구 수기동 89 ,90-1 충장홀리어스 1동 8층 803호","143,000,000","20,993,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 12계 2024-71771,단독주택,단독,단독주택,광주,북구,광주 북구 매곡동 61,"906,731,830","406,217,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 11계 2024-71979,다세대,다세대주택,다세대,광주,광산구,"광주 광산구 수완동 189 디프리마수완 1동 1,2,지하층 104호","2,820,000,000","1,579,200,000",유찰,0,0%,2026-01-20,2026_1Q,1
광주 12계 2024-71993,연립,연립주택,연립·빌라,광주,광산구,"광주 광산구 수완동 189 디프리마수완 1동 1,2,지하1층 105호","2,820,000,000","1,974,000,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 12계 2024-72217,아파트,아파트,아파트,광주,광산구,광주 광산구 쌍암동 661-8 첨단에이엠씨티3차 3층 312호,"101,000,000","28,959,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 12계 2024-72897,근린상가,근린상가,근린상가,광주,광산구,광주 광산구 송정동 842-16,"1,664,158,000","931,929,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 12계 2024-73111(1),주상복합(상가),기타토지,기타토지,광주,광산구,광주 광산구 우산동 1609-16 우산동한국아델리움더스위트 2층 201호,"442,000,000","126,730,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 12계 2024-73111(2),주상복합(상가),기타토지,기타토지,광주,광산구,광주 광산구 우산동 1609-16 우산동한국아델리움더스위트 3층 301호,"381,000,000","109,241,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 12계 2024-73111(3),주상복합(상가),기타토지,기타토지,광주,광산구,광주 광산구 우산동 1609-16 우산동한국아델리움더스위트 3층 302호,"370,000,000","106,086,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 12계 2024-73111(4),주상복합(상가),기타토지,기타토지,광주,광산구,광주 광산구 우산동 1609-16 우산동한국아델리움더스위트 3층 303호,"211,000,000","60,498,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 11계 2024-73425,근린상가,근린상가,근린상가,광주,동구,광주 동구 월남동 345,"5,587,671,500","3,911,371,000",유찰,0,0%,2026-01-20,2026_1Q,1
광주 12계 2024-73630,아파트,아파트,아파트,광주,광산구,광주 광산구 장덕동 1306 진흥수완더루벤스 103동 22층 2202호,"386,000,000","270,200,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 8계 2024-74404,점포,근린상가,점포상가,광주,북구,광주 북구 청풍동 499,"1,036,969,920","371,650,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 9계 2024-75001(1),근린상가,근린상가,근린상가,광주,서구,광주 서구 치평동 1233-2 2층 201호,"1,738,000,000","778,624,000",예정,0,0%,2026-04-08,2026_2Q,0
광주 9계 2024-75001(2),근린상가,근린상가,근린상가,광주,서구,광주 서구 치평동 1233-2 1층 101호,"1,566,000,000","701,568,000",예정,0,0%,2026-04-08,2026_2Q,0
광주 12계 2024-75223,아파트,아파트,아파트,광주,남구,광주 남구 송하동 126-2 송하동진아리채2단지 505동 3층 301호,"261,000,000","261,000,000",예정,0,0%,2026-04-17,2026_2Q,0
광주 12계 2024-75568,근린상가,근린상가,근린상가,광주,서구,광주 서구 유촌동 393 주건축물 1동,"5,405,281,900","3,783,698,000",유찰,0,0%,2026-01-23,2026_1Q,1
광주 10계 2024-75674(1),전,전,전,광주,동구,광주 동구 소태동 463-3,"82,123,000","45,990,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-76929,단독주택,단독,단독주택,광주,서구,광주 서구 쌍촌동 432-20,"279,001,800","195,302,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-77427,단독주택,단독,단독주택,광주,북구,광주 북구 신안동 233-43,"303,608,400","170,021,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 2계 2024-77663,아파트,아파트,아파트,광주,서구,"광주 서구 금호동 240-2 ,240-12,240,242-1,240-13,240-22,240-24 종원팰리스빌 106동 1층 106호","284,000,000","198,800,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 11계 2024-77717,근린상가,근린상가,근린상가,광주,서구,광주 서구 쌍촌동 1334-1,"2,189,118,720","1,532,384,000",취하,0,0%,2026-02-25,2026_1Q,0
광주 10계 2024-78055(1),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가A동 지하1층 3호,"427,000,000","153,037,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(2),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가A동 지하1층 5호,"922,000,000","330,445,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(3),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가A동 지하1층 15호,"461,000,000","165,223,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(4),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가A동 지하1층 16호,"461,000,000","165,223,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(5),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가A동 지하1층 19호,"461,000,000","206,528,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(6),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가A동 지하1층 20호,"461,000,000","165,223,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(7),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가A동 지하1층 21호,"461,000,000","165,223,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(8),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가A동 지하1층 22호,"461,000,000","165,223,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(9),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가C동 지하1층 9호,"316,000,000","113,255,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(10),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가C동 지하1층 10호,"338,000,000","121,140,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(11),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가C동 지하1층 11호,"274,000,000","98,202,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 10계 2024-78055(12),아파트상가,아파트상가,기타토지,광주,남구,광주 남구 월산동 1065 반도유보라더퍼스트 상가C동 지하1층 12호,"274,000,000","98,202,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 8계 2024-78994,단독주택,단독,단독주택,광주,남구,광주 남구 임암동 197,"24,984,100","11,193,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 8계 2024-79140,아파트,아파트,아파트,광주,북구,광주 북구 문흥동 1010-2 일신 104동 11층 1101호,"131,000,000","37,560,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 11계 2024-79683,숙박시설,숙박시설,숙박시설,광주,광산구,광주 광산구 우산동 1606-2,"4,349,269,080","2,783,533,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 11계 2024-79775,아파트,아파트,아파트,광주,서구,광주 서구 화정동 858-4 우성 2동 3층 301호,"174,000,000","77,952,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 8계 2024-80218,답,답,답,광주,북구,광주 북구 용두동 1008-15,"357,000,000","159,936,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 7계 2024-80867,아파트,아파트,아파트,광주,광산구,광주 광산구 송정동 763-12 펠릭스골드주상복합 13층 1302호,"164,000,000","19,261,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 3계 2024-80942,오피스텔(상가),오피스텔,오피스텔(업무용),광주,서구,광주 서구 치평동 1208 골든빌오피스텔 지하층 비106호,"202,000,000","29,655,000",예정,0,0%,2026-04-16,2026_2Q,0
광주 2계 2024-81082(1),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 1층 101호,"511,000,000","146,514,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(2),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 1층 102호,"533,000,000","152,822,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(3),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 1층 103호,"438,000,000","125,583,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(4),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 1층 104호,"418,000,000","119,849,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(5),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 1층 108호,"471,000,000","135,045,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(6),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 1층 109호,"471,000,000","135,045,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(7),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 3층 303호,"297,000,000","85,156,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(8),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 3층 304호,"332,000,000","95,191,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(9),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 4층 401호,"332,000,000","95,191,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(10),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 4층 402호,"291,000,000","83,435,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(11),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 4층 403호,"297,000,000","85,156,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 2계 2024-81082(12),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 572 1동 4층 404호,"332,000,000","95,191,000",예정,0,0%,2026-04-02,2026_2Q,0
광주 3계 2024-81204(3),아파트,아파트,아파트,광주,북구,광주 북구 매곡동 31-1 Am-City 5층 502호,"73,000,000","13,397,000",예정,0,0%,2026-04-16,2026_2Q,0
광주 11계 2024-81211,점포,근린상가,점포상가,광주,북구,광주 북구 동림동 150-1 1동,"2,141,970,000","1,199,504,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 11계 2024-81471,전,전,전,광주,북구,광주 북구 충효동 777,"42,705,000","29,894,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 8계 2024-81563(3),근린상가,근린상가,근린상가,광주,남구,광주 남구 행암동 590 제이엔비타워 4층 403호,"275,000,000","98,560,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 8계 2024-81686,연립,연립주택,연립·빌라,광주,광산구,광주 광산구 수완동 158-1 1동 3층 301호,"338,000,000","121,139,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 5계 2024-82115(1),전,전,전,광주,북구,광주 북구 화암동 260,"84,564,000","59,195,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 5계 2024-82115(2),임야,임야,임야,광주,북구,광주 북구 화암동 산194,"84,436,000","59,106,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 11계 2024-82177,답,답,답,광주,북구,광주 북구 지야동 804-10,"2,368,578,000","1,326,404,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 8계 2024-82634,연립,연립주택,연립·빌라,광주,서구,광주 서구 양동 321-49 제이에스파크빌 101동 4층 405호,"177,000,000","99,120,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 11계 2024-82818,대지,나대지,나대지,광주,동구,광주 동구 학동 593-2,"8,030,100","4,498,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 4계 2024-82948,아파트,아파트,아파트,광주,북구,광주 북구 두암동 329 반석힐라 101동 7층 703호,"47,000,000","2,959,000",예정,0,0%,2026-04-07,2026_2Q,0
광주 7계 2024-83248,아파트상가,아파트상가,기타토지,광주,남구,광주 남구 주월동 1320 양우내안애프레스티지 110동 2층 202호,"1,803,000,000","807,744,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 10계 2024-83361,근린상가,근린상가,근린상가,광주,광산구,광주 광산구 우산동 1606-8 4층 401호,"4,842,000,000","3,389,400,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 7계 2024-83675,아파트,아파트,아파트,광주,광산구,광주 광산구 월계동 755-5 건영 103동 11층 1103호,"249,000,000","29,244,000",예정,0,0%,2026-03-24,2026_1Q,0
광주 11계 2024-84029,아파트,아파트,아파트,광주,북구,광주 북구 일곡동 816-4 삼호 102동 9층 901호,"400,000,000","280,000,000",예정,0,0%,2026-04-14,2026_2Q,0
광주 12계 2024-84036,아파트,아파트,아파트,광주,광산구,광주 광산구 수완동 970 해솔마을 대방노블랜드2차 201동 10층 1003호,"806,000,000","806,000,000",정지,0,0%,2026-01-23,2026_1Q,1
광주 8계 2024-84128,주상복합(주거),기타토지,기타토지,광주,동구,"광주 동구 소태동 690 ,850-12 엔케이아이리스1차 2층 205호","126,000,000","88,200,000",취하,0,0%,2026-02-04,2026_1Q,0
광주 12계 2024-84340,단독주택,단독,단독주택,광주,동구,광주 동구 동명동 174-5,"206,473,750","115,626,000",예상,0,0%,2026-04-17,2026_2Q,0
광주 5계 2024-84609,아파트,아파트,아파트,광주,광산구,광주 광산구 쌍암동 682-1 에이엠시티5차 3층 301호,"84,000,000","19,268,000",예정,0,0%,2026-04-15,2026_2Q,0
광주 8계 2024-84623,아파트,아파트,아파트,광주,광산구,"광주 광산구 쌍암동 694-70 ,694-71,694-72 첨단도휘에드가2차 6층 607호","59,000,000","26,432,000",진행,0,0%,2026-03-12,2026_1Q,0
광주 10계 2024-84807,창고,기타건물,창고,광주,북구,광주 북구 효령동 349-3,"1,226,763,300","686,988,000",예정,0,0%,2026-03-27,2026_1Q,0
광주 3계 2024-84838,주상복합(상가),기타토지,기타토지,광주,동구,광주 동구 대인동 153 루체클래식 1동 3층 301호,"564,000,000","202,138,000",유찰,0,0%,2026-01-22,2026_1Q,1
광주 11계 2024-85541(1),전,전,전,광주,남구,광주 남구 월산동 586,"685,580,000","383,925,000",예정,0,0%,2026-04-14,2026_2Q,0
