사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
중앙 2계 2019-109187,대지,나대지,나대지,서울,종로구,서울 종로구 동숭동 25-3,"2,528,488,000","2,022,790,000",기각,0,0%,2026-04-09,2026_2Q,0
중앙 11계 2021-105850,다세대,다세대주택,다세대,서울,서초구,"서울 서초구 잠원동 24-20 ,-21 3층 304호","12,887,000,000","4,222,812,000",낙찰,"8,505,000,000",66.0%,2026-04-09,2026_2Q,0
중앙 4계 2022-107457,아파트상가,아파트상가,근린상가,서울,동작구,"서울 동작구 사당동 105 ,105-2 극동 113상가동 2층 202호","178,000,000","178,000,000",취하,0,0%,2026-04-01,2026_2Q,0
중앙 12계 2023-3842(1),근린상가,근린상가,근린상가,서울,관악구,서울 관악구 남현동 1082-33 한샘빌라 지1층 비101호,"166,000,000","67,994,000",낙찰,"70,707,077",42.6%,2026-04-23,2026_2Q,0
중앙 12계 2023-3842(3),다세대,다세대주택,다세대,서울,관악구,서울 관악구 남현동 1082-33 한샘빌라 5층 502호,"409,000,000","167,526,000",낙찰,"178,341,000",43.6%,2026-04-23,2026_2Q,0
중앙 7계 2023-4722,오피스텔(주거),오피스텔,오피스텔(업무용),서울,중구,서울 중구 오장동 145-1 오렌지카운티을지로 6층 604호,"231,000,000","5,201,000",낙찰,"5,410,000",2.3%,2026-04-02,2026_2Q,0
중앙 10계 2023-6278,아파트,아파트,아파트,서울,강남구,"서울 강남구 도곡동 527 ,527-2,528,529,530 도곡렉슬 206동 2층 203호","2,700,000,000","2,160,000,000",낙찰,"3,336,524,000",123.6%,2026-04-08,2026_2Q,0
중앙 1계 2023-110689,다가구,다가구,다가구,서울,동작구,서울 동작구 사당동 422-3,"1,968,638,200","1,259,929,000",낙찰,"1,588,880,000",80.7%,2026-04-14,2026_2Q,0
중앙 11계 2023-114094(2),다세대,다세대주택,다세대,서울,관악구,서울 관악구 신림동 99-23 서린빌 2층 201호,"238,000,000","121,856,000",유찰,0,0%,2026-04-09,2026_2Q,0
중앙 7계 2023-114353,오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 신림동 1431-38 ,1431-39,1431-40 신림 10층 1004호","148,000,000","75,776,000",취하,0,0%,2026-04-07,2026_2Q,0
중앙 11계 2024-178(1),시장,기타토지,기타토지,서울,중구,서울 중구 신당동 217-91 청평화시장 5층 가504호,"304,000,000","16,713,000",유찰,0,0%,2026-04-09,2026_2Q,0
중앙 8계 2024-772,근린주택,근린주택,근린주택,서울,관악구,서울 관악구 신림동 492-21,"2,649,910,860","1,356,754,000",낙찰,"1,700,000,000",64.2%,2026-04-22,2026_2Q,0
중앙 8계 2024-932,오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 봉천동 27-2 ,27-7 시우트리 11층 1101호","261,000,000","7,346,000",유찰,0,0%,2026-04-22,2026_2Q,0
중앙 2계 2024-1423,아파트,아파트,아파트,서울,강남구,"서울 강남구 압구정동 481 ,481-1,482 현대 91동 5층 510호","4,000,000,000","4,000,000,000",낙찰,"5,137,960,000",128.4%,2026-04-16,2026_2Q,0
중앙 4계 2024-2020,다세대,다세대주택,다세대,서울,동작구,서울 동작구 상도동 301-191 라이온골드빌2차 4층 402호,"372,000,000","297,600,000",기각,0,0%,2026-04-07,2026_2Q,0
중앙 10계 2024-2525,대지,나대지,나대지,서울,종로구,서울 종로구 평창동 563-2,"4,174,040,000","1,367,750,000",취하,0,0%,2026-04-08,2026_2Q,0
중앙 8계 2024-4859,다세대,다세대주택,다세대,서울,종로구,"서울 종로구 숭인동 509 ,510,512,513,514,515,516,636-5 행복타운 4층 402호","368,000,000","294,400,000",낙찰,"295,000,000",80.2%,2026-04-22,2026_2Q,0
중앙 1계 2024-4941,근린상가,근린상가,근린상가,서울,중구,"서울 중구 을지로6가 21-31 ,20-2,21-23,광희동1가 182-1 동대문패션티브이 7층 7193호","76,000,000","10,200,000",낙찰,"12,050,000",15.9%,2026-04-14,2026_2Q,0
중앙 4계 2024-5258,점포,근린상가,점포상가,서울,종로구,서울 종로구 견지동 68-18,"1,242,636,224","994,109,000",취하,0,0%,2026-04-13,2026_2Q,0
중앙 8계 2024-101026,근린주택,근린주택,근린주택,서울,관악구,서울 관악구 신림동 520-27 이룸,"3,225,205,600","3,225,205,600",변경,0,0%,2026-04-22,2026_2Q,0
중앙 10계 2024-101323,다가구,다가구,다가구,서울,강남구,서울 강남구 논현동 109-23,"8,593,707,630","5,499,973,000",취하,0,0%,2026-04-08,2026_2Q,0
중앙 21계 2024-101989,대지,나대지,나대지,서울,종로구,서울 종로구 평창동 526-8,"797,160,000","797,160,000",정지,0,0%,2026-04-21,2026_2Q,0
중앙 2계 2024-102319,근린주택,근린주택,근린주택,서울,관악구,"서울 관악구 봉천동 24-27 ,23-54,24-19 이-샤르망7차","1,917,573,000","1,227,248,000",낙찰,"1,227,248,000",64.0%,2026-04-16,2026_2Q,0
중앙 12계 2024-104155,근린주택,근린주택,근린주택,서울,관악구,"서울 관악구 봉천동 1559-26 ,1559-27","2,252,321,360","2,252,321,360",낙찰,"2,511,115,000",111.5%,2026-04-23,2026_2Q,0
중앙 4계 2024-106168,오피스텔(주거),오피스텔,오피스텔(업무용),서울,서초구,서울 서초구 서초동 1303-16 강남역아이파크 5층 514호,"256,000,000","9,008,000",기각,0,0%,2026-04-20,2026_2Q,0
중앙 12계 2024-110822,다세대,다세대주택,다세대,서울,동작구,서울 동작구 상도동 301-234 지하층1호,"199,000,000","159,200,000",낙찰,"170,000,000",85.4%,2026-04-23,2026_2Q,0
중앙 12계 2024-111344,근린주택,근린주택,근린주택,서울,동작구,"서울 동작구 상도동 360-45 ,360-46 청솔","3,361,496,600","1,721,085,000",낙찰,"1,951,380,000",58.1%,2026-04-23,2026_2Q,0
중앙 21계 2024-113586,오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,서울 관악구 봉천동 882-4 케이타워 2층 209호,"125,000,000","20,971,000",낙찰,"21,000,000",16.8%,2026-04-21,2026_2Q,0
중앙 4계 2024-114862,임야,임야,임야,서울,강남구,서울 강남구 자곡동 산4-2,"615,324,000","615,324,000",낙찰,"631,110,000",102.6%,2026-04-01,2026_2Q,0
중앙 12계 2024-115582,아파트,아파트,아파트,서울,강남구,"서울 강남구 청담동 114-9 ,114-10 청담브르넨 1층 102호","7,530,000,000","4,819,200,000",낙찰,"4,930,000,000",65.5%,2026-04-23,2026_2Q,0
중앙 4계 2024-116561,근린주택,근린주택,근린주택,서울,동작구,서울 동작구 사당동 64-125 만사형통,"2,099,569,980","2,099,569,980",변경,0,0%,2026-04-01,2026_2Q,0
중앙 12계 2024-116981(1),다세대,다세대주택,다세대,서울,관악구,서울 관악구 봉천동 100-199 에스베네스트 1층 101호,"252,000,000","161,280,000",낙찰,"180,000,000",71.4%,2026-04-23,2026_2Q,0
중앙 12계 2024-117731,오피스텔(주거),오피스텔,오피스텔(업무용),서울,강남구,서울 강남구 수서동 716 사이룩스 동관동 16층 1604호,"334,000,000","213,760,000",낙찰,"220,000,000",65.9%,2026-04-23,2026_2Q,0
중앙 21계 2024-117946,근린주택,근린주택,근린주택,서울,서초구,서울 서초구 서초동 1482-4,"3,317,603,340","3,317,603,340",정지,0,0%,2026-04-21,2026_2Q,0
중앙 9계 2024-119171,아파트,아파트,아파트,서울,서초구,서울 서초구 잠원동 162 반포센트럴자이 104동 7층 701호,"1,360,000,000","1,360,000,000",취하,0,0%,2026-04-20,2026_2Q,0
중앙 12계 2024-119713,임야,임야,임야,서울,강남구,서울 강남구 세곡동 산2,"983,111,000","257,717,000",낙찰,"278,999,900",28.4%,2026-04-23,2026_2Q,0
중앙 9계 2024-120188,의료시설,병원,병원,서울,서초구,서울 서초구 서초동 1600-10 세바른병원,"35,155,136,000","28,124,108,000",낙찰,"29,178,890,000",83.0%,2026-04-07,2026_2Q,0
중앙 8계 2024-120539(6),다세대,다세대주택,다세대,서울,동작구,서울 동작구 대방동 402-22 디안 3층 301호,"255,000,000","130,560,000",낙찰,"141,000,000",55.3%,2026-04-22,2026_2Q,0
중앙 8계 2024-120539(8),다세대,다세대주택,다세대,서울,동작구,서울 동작구 대방동 402-22 디안 3층 303호,"175,000,000","89,600,000",낙찰,"93,500,000",53.4%,2026-04-22,2026_2Q,0
중앙 8계 2024-120539(9),다세대,다세대주택,다세대,서울,동작구,서울 동작구 대방동 402-22 디안 3층 304호,"175,000,000","89,600,000",낙찰,"91,110,400",52.1%,2026-04-22,2026_2Q,0
중앙 4계 2024-120591(5),다세대,다세대주택,다세대,서울,동작구,서울 동작구 상도동 244-29 다인캐슬2차 3층 304호,"311,000,000","311,000,000",낙찰,"381,199,000",122.6%,2026-04-01,2026_2Q,0
중앙 4계 2024-120591(6),다세대,다세대주택,다세대,서울,동작구,서울 동작구 상도동 244-29 다인캐슬2차 4층 401호,"311,000,000","311,000,000",낙찰,"357,500,000",115.0%,2026-04-01,2026_2Q,0
중앙 2계 2024-120911,아파트,아파트,아파트,서울,강남구,서울 강남구 삼성동 103-22 래미안삼성1차 302동 1층 102호,"3,030,000,000","3,030,000,000",낙찰,"3,152,010,000",104.0%,2026-04-16,2026_2Q,0
중앙 9계 2024-120980,다세대,다세대주택,다세대,서울,동작구,서울 동작구 상도1동 417-4 예준빌 2층 202호,"551,000,000","440,800,000",낙찰,"451,220,000",81.9%,2026-04-07,2026_2Q,0
중앙 9계 2024-121259,다세대,다세대주택,다세대,서울,동작구,"서울 동작구 사당동 44-179 ,44-108,44-175,44-208,44-217 디에스리브1단지 102동 3층 301호","489,000,000","82,040,000",낙찰,"82,040,000",16.8%,2026-04-07,2026_2Q,0
중앙 2계 2024-123040,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 신림동 608-7 ,598-347 한나래빌 3층 302호","371,000,000","296,800,000",낙찰,"328,300,000",88.5%,2026-04-16,2026_2Q,0
중앙 4계 2024-123187,아파트,아파트,아파트,서울,강남구,서울 강남구 도곡동 91-5 도곡동삼성래미안 101동 22층 2202호,"2,750,000,000","2,750,000,000",낙찰,"3,155,000,000",114.7%,2026-04-01,2026_2Q,0
중앙 21계 2024-123439,다세대,다세대주택,다세대,서울,동작구,서울 동작구 상도동 126-13 상도그린빌 A동 4층 402호,"428,000,000","89,756,000",유찰,0,0%,2026-04-21,2026_2Q,0
중앙 21계 2024-123507,다가구,다가구,다가구,서울,동작구,서울 동작구 상도1동 409-5 도영타운,"2,035,784,380","1,302,901,000",낙찰,"1,640,000,000",80.6%,2026-04-21,2026_2Q,0
중앙 12계 2024-124104,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 신림동 469-4 ,469-32 바벨 5층 504호","408,000,000","208,896,000",낙찰,"231,300,000",56.7%,2026-04-23,2026_2Q,0
중앙 8계 2024-124609,다세대,다세대주택,다세대,서울,서초구,서울 서초구 방배동 322-1 방배동내방하이츠빌라 4층 401호,"834,360,000","834,360,000",기각,0,0%,2026-04-16,2026_2Q,0
중앙 4계 2024-124852,아파트,아파트,아파트,서울,서초구,서울 서초구 반포동 20-43 반포자이 102동 1층 103호,"4,960,000,000","4,960,000,000",변경,0,0%,2026-04-01,2026_2Q,0
중앙 8계 2024-124890,다세대,다세대주택,다세대,서울,관악구,서울 관악구 신림동 1437-19 태양오피스텔 6층 602호,"180,000,000","73,728,000",낙찰,"76,350,000",42.4%,2026-04-22,2026_2Q,0
중앙 21계 2024-124999,오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,서울 관악구 신림동 1437-19 태양 7층 703호,"415,000,000","87,031,000",유찰,0,0%,2026-04-21,2026_2Q,0
중앙 21계 2024-125480,오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 봉천동 921-6 ,921-7,921-9 청룡 3층 301호","79,000,000","63,200,000",낙찰,"78,930,000",99.9%,2026-04-21,2026_2Q,0
중앙 4계 2024-125695,연립,연립주택,연립·빌라,서울,강남구,"서울 강남구 논현동 176-4 ,176-5,176-10 현대빌라 B동 1,2층 103호","1,870,000,000","1,496,000,000",낙찰,"1,707,070,707",91.3%,2026-05-06,2026_2Q,0
중앙 11계 2025-342,근린주택,근린주택,근린주택,서울,관악구,서울 관악구 봉천동 886-7 만봉,"2,279,493,040","2,279,493,040",변경,0,0%,2026-04-09,2026_2Q,0
중앙 21계 2025-526,근린상가,근린상가,근린상가,서울,관악구,서울 관악구 신림동 1422-5 르네상스복합쇼핑몰 5층 5098호,"28,000,000","14,336,000",낙찰,"16,000,000",57.1%,2026-04-21,2026_2Q,0
중앙 21계 2025-571,다세대,다세대주택,다세대,서울,관악구,서울 관악구 신림동 467-20 라움 5층 502호,"408,000,000","208,896,000",낙찰,"208,896,000",51.2%,2026-04-21,2026_2Q,0
중앙 9계 2025-1017,주상복합(상가),기타토지,기타토지,서울,중구,"서울 중구 황학동 2523 ,688,668 황학아크로타워 1층 101호","1,020,000,000","417,792,000",낙찰,"481,000,000",47.2%,2026-04-07,2026_2Q,0
중앙 2계 2025-1086,오피스텔,오피스텔,오피스텔(업무용),서울,서초구,서울 서초구 서초동 1316-5 부띠크 모나코 13층 1310호,"2,070,000,000","1,324,800,000",낙찰,"1,670,000,000",80.7%,2026-04-16,2026_2Q,0
중앙 1계 2025-1376,단독주택,단독,단독주택,서울,관악구,서울 관악구 신림동 661-23,"754,995,800","483,198,000",낙찰,"510,100,000",67.6%,2026-04-14,2026_2Q,0
중앙 21계 2025-1499,오피스텔,오피스텔,오피스텔(업무용),서울,중구,서울 중구 신당동 773 맥스타일 1500동 15층 2호,"299,000,000","239,200,000",낙찰,"256,000,000",85.6%,2026-04-21,2026_2Q,0
중앙 10계 2025-2126,오피스텔(주거),오피스텔,오피스텔(업무용),서울,강남구,서울 강남구 자곡동 662 강남지웰홈스 B동 2층 220호,"149,000,000","119,200,000",낙찰,"135,555,900",91.0%,2026-04-08,2026_2Q,0
중앙 1계 2025-2805,오피스텔(주거),오피스텔,오피스텔(업무용),서울,서초구,서울 서초구 신원동 662 자연누리 3층 325호,"165,000,000","132,000,000",낙찰,"160,000,000",97.0%,2026-04-14,2026_2Q,0
중앙 9계 2025-3235,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 남현동 1079-22 ,1079-43 한샘빌라 5층 502호","371,000,000","371,000,000",변경,0,0%,2026-04-07,2026_2Q,0
중앙 10계 2025-100488,다세대,다세대주택,다세대,서울,강남구,서울 강남구 청담동 59-30 청담 가동 2층 201호,"1,460,000,000","934,400,000",취하,0,0%,2026-04-08,2026_2Q,0
중앙 2계 2025-100600,아파트,아파트,아파트,서울,종로구,서울 종로구 창신동 23-814 창신 제9호 B동 내4층 35호,"183,000,000","183,000,000",낙찰,"183,100,000",100.1%,2026-04-16,2026_2Q,0
중앙 9계 2025-100631,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 신림동 624-14 ,624-15 바벨 3층 304호","248,000,000","198,400,000",낙찰,"204,000,000",82.3%,2026-04-07,2026_2Q,0
중앙 21계 2025-100679,단독주택,단독,단독주택,서울,동작구,서울 동작구 사당동 231-13,"1,463,716,000","1,463,716,000",취하,0,0%,2026-04-21,2026_2Q,0
중앙 4계 2025-100761,차량,기타토지,기타토지,서울,서초구,서울 서초구 내곡동 1-593 내 보관,"49,000,000","31,360,000",낙찰,"33,900,000",69.2%,2026-05-06,2026_2Q,0
중앙 7계 2025-100846(1),오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 신림동 1568-5 ,1568-6 더위일관악파크뷰 3층 304호","232,000,000","95,027,000",유찰,0,0%,2026-04-02,2026_2Q,0
중앙 7계 2025-100846(2),오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 신림동 1568-5 ,1568-6 더위일관악파크뷰 3층 305호","232,000,000","95,027,000",유찰,0,0%,2026-04-02,2026_2Q,0
중앙 7계 2025-100846(3),오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 신림동 1568-5 ,1568-6 더위일관악파크뷰 3층 306호","232,000,000","95,027,000",유찰,0,0%,2026-04-02,2026_2Q,0
중앙 7계 2025-100846(4),오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 신림동 1568-5 ,1568-6 더위일관악파크뷰 5층 507호","239,000,000","97,894,000",유찰,0,0%,2026-04-02,2026_2Q,0
중앙 7계 2025-100846(5),오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 신림동 1568-5 ,1568-6 더위일관악파크뷰 7층 708호","240,000,000","98,304,000",유찰,0,0%,2026-04-02,2026_2Q,0
중앙 7계 2025-100846(6),오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 신림동 1568-5 ,1568-6 더위일관악파크뷰 9층 909호","244,000,000","99,942,000",유찰,0,0%,2026-04-02,2026_2Q,0
중앙 8계 2025-100891,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 봉천동 1559-20 ,1559-21,1559-22,1559-31,1559-34 샤인빌 2층 201호","434,000,000","347,200,000",낙찰,"347,600,000",80.1%,2026-04-22,2026_2Q,0
중앙 12계 2025-101177,근린주택,근린주택,근린주택,서울,동작구,서울 동작구 사당동 1009-14 범일하우스,"2,845,470,400","2,276,376,000",낙찰,"2,344,450,000",82.4%,2026-04-23,2026_2Q,0
중앙 12계 2025-101528,다세대,다세대주택,다세대,서울,강남구,서울 강남구 논현동 188-12 케아하우스 2층 201호,"342,000,000","342,000,000",낙찰,"361,299,920",105.6%,2026-04-23,2026_2Q,0
중앙 21계 2025-101849,근린주택,근린주택,근린주택,서울,강남구,서울 강남구 역삼동 729-17,"4,519,236,720","4,519,236,720",변경,0,0%,2026-04-21,2026_2Q,0
중앙 12계 2025-102085,오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,"서울 관악구 봉천동 921-6 ,921-7,921-9 청룡오피스텔 8층 802호","82,000,000","65,600,000",낙찰,"74,424,414",90.8%,2026-04-23,2026_2Q,0
중앙 1계 2025-102112,다세대,다세대주택,다세대,서울,동작구,서울 동작구 상도동 301-101 시나빌 3층 302호,"424,000,000","339,200,000",낙찰,"400,190,000",94.4%,2026-04-14,2026_2Q,0
중앙 2계 2025-102155,오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,서울 관악구 신림동 1474-15 몽삐에뜨골드 9층 905호,"308,000,000","197,120,000",낙찰,"219,075,472",71.1%,2026-04-16,2026_2Q,0
중앙 4계 2025-102157,오피스텔(주거),오피스텔,오피스텔(업무용),서울,관악구,서울 관악구 신림동 1474-15 몽삐에뜨골드 12층 1203호,"266,000,000","170,240,000",낙찰,"184,000,998",69.2%,2026-05-06,2026_2Q,0
중앙 4계 2025-102174,오피스텔(주거),오피스텔,오피스텔(업무용),서울,서초구,"서울 서초구 서초동 1337-14 ,1337-15 이즈타워 12층 1223호","202,000,000","52,954,000",낙찰,"53,000,000",26.2%,2026-04-01,2026_2Q,0
중앙 21계 2025-102206,아파트,아파트,아파트,서울,서초구,서울 서초구 반포동 20-43 반포자이 123동 21층 2102호,"4,260,000,000","4,260,000,000",낙찰,"4,510,990,000",105.9%,2026-04-21,2026_2Q,0
중앙 2계 2025-102213,연립,연립주택,연립·빌라,서울,동작구,서울 동작구 상도동 299-24 현대훼미리빌라 3층 303호,"222,500,000","222,500,000",유찰,0,0%,2026-04-16,2026_2Q,0
중앙 21계 2025-102250,다세대,다세대주택,다세대,서울,서초구,서울 서초구 서초동 1626-10 서초다산빌라주건축물제1동 2층 204호,"377,000,000","241,280,000",낙찰,"310,500,000",82.4%,2026-04-21,2026_2Q,0
중앙 4계 2025-102259,오피스텔(주거),오피스텔,오피스텔(업무용),서울,중구,서울 중구 황학동 1452 제이위드미 1동 2층 202호,"304,000,000","304,000,000",낙찰,"304,000,000",100.0%,2026-05-06,2026_2Q,0
중앙 2계 2025-102283,아파트,아파트,아파트,서울,강남구,"서울 강남구 일원동 741 ,741-2 래미안개포루체하임 108동 8층 803호","3,510,000,000","3,510,000,000",취하,0,0%,2026-04-16,2026_2Q,0
중앙 10계 2025-102297,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 남현동 1079-22 ,1079-43 한샘빌라 2층 201호","276,000,000","141,312,000",낙찰,"170,000,000",61.6%,2026-04-08,2026_2Q,0
중앙 21계 2025-102299,단독주택,단독,단독주택,서울,관악구,서울 관악구 신림동 673-47,"664,994,880","425,596,000",낙찰,"438,363,800",65.9%,2026-04-21,2026_2Q,0
중앙 4계 2025-102329,다세대,다세대주택,다세대,서울,강남구,서울 강남구 역삼동 745-36 역삼빌라 지하층2호,"318,000,000","318,000,000",낙찰,"365,000,000",114.8%,2026-04-01,2026_2Q,0
중앙 4계 2025-102369,아파트,아파트,아파트,서울,강남구,서울 강남구 대치동 316 은마 10동 4층 404호,"3,220,000,000","3,220,000,000",낙찰,"3,916,999,000",121.6%,2026-05-06,2026_2Q,0
중앙 1계 2025-102375,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 신림동 646-323 ,646-325,646-326,646-501,646-504,646-505 데시앙 가동 4층 401호","280,000,000","224,000,000",낙찰,"234,000,000",83.6%,2026-04-14,2026_2Q,0
중앙 10계 2025-102383,오피스텔(주거),오피스텔,오피스텔(업무용),서울,강남구,"서울 강남구 자곡동 655 ,656 강남푸르지오시티2차 3층 307호","147,000,000","117,600,000",낙찰,"117,899,500",80.2%,2026-04-08,2026_2Q,0
중앙 11계 2025-102431,오피스텔(주거),오피스텔,오피스텔(업무용),서울,동작구,서울 동작구 상도1동 519-1 더포레스트 6층 602호,"176,000,000","112,640,000",낙찰,"120,588,888",68.5%,2026-04-09,2026_2Q,0
중앙 7계 2025-102443(4),다세대,다세대주택,다세대,서울,서초구,서울 서초구 서초동 1617-19 더클래식1동 4층 403호,"572,000,000","292,864,000",낙찰,"292,864,000",51.2%,2026-04-02,2026_2Q,0
중앙 7계 2025-102443(7),다세대,다세대주택,다세대,서울,서초구,서울 서초구 서초동 1617-19 더클래식1동 5층 502호,"545,000,000","279,040,000",낙찰,"316,316,000",58.0%,2026-04-02,2026_2Q,0
중앙 7계 2025-102443(8),다세대,다세대주택,다세대,서울,서초구,서울 서초구 서초동 1617-19 더클래식1동 5층 503호,"533,000,000","272,896,000",낙찰,"282,000,000",52.9%,2026-04-02,2026_2Q,0
중앙 7계 2025-102443(9),다세대,다세대주택,다세대,서울,서초구,서울 서초구 서초동 1617-19 더클래식1동 5층 504호,"597,000,000","305,664,000",낙찰,"342,581,000",57.4%,2026-04-02,2026_2Q,0
중앙 7계 2025-102443(10),다세대,다세대주택,다세대,서울,서초구,서울 서초구 서초동 1617-19 더클래식1동 6층 601호,"1,149,000,000","588,288,000",낙찰,"675,500,000",58.8%,2026-04-02,2026_2Q,0
중앙 4계 2025-102453,다세대,다세대주택,다세대,서울,서초구,"서울 서초구 방배동 901-8 ,901-16 베라루체 2층 203호","550,000,000","550,000,000",정지,0,0%,2026-05-06,2026_2Q,0
중앙 4계 2025-102469,다세대,다세대주택,다세대,서울,관악구,서울 관악구 신림동 529-15 투니온 8층 804호,"145,000,000","92,800,000",낙찰,"99,001,400",68.3%,2026-05-06,2026_2Q,0
중앙 4계 2025-102485,단독주택,단독,단독주택,서울,종로구,서울 종로구 부암동 302-2,"5,256,055,700","5,256,055,700",변경,0,0%,2026-05-06,2026_2Q,0
중앙 12계 2025-102501,대지,나대지,나대지,서울,관악구,서울 관악구 신림동 704-61,"1,575,000,000","645,120,000",낙찰,"651,999,999",41.4%,2026-04-23,2026_2Q,0
중앙 9계 2025-102516,오피스텔(주거),오피스텔,오피스텔(업무용),서울,강남구,"서울 강남구 역삼동 837-13 ,837-14,837-33 강남역와이즈플레이스 9층 919호","220,000,000","176,000,000",낙찰,"180,000,000",81.8%,2026-04-07,2026_2Q,0
중앙 7계 2025-102533,다세대,다세대주택,다세대,서울,동작구,"서울 동작구 대방동 391-75 ,391-288,391-578 명성하우스 4층 404호","324,000,000","207,360,000",낙찰,"315,000,000",97.2%,2026-04-02,2026_2Q,0
중앙 3계 2025-102545,다세대,다세대주택,다세대,서울,강남구,서울 강남구 대치동 916-31 팰리스빌(대치) 5층 502호,"492,000,000","314,880,000",취하,0,0%,2026-04-14,2026_2Q,0
중앙 9계 2025-102550,도로,기타토지,기타토지,서울,서초구,서울 서초구 방배동 141-2,"3,470,950,000","3,470,950,000",취하,0,0%,2026-04-07,2026_2Q,0
중앙 10계 2025-102557,다세대,다세대주택,다세대,서울,동작구,서울 동작구 상도동 126-13 상도그린빌 B동 2층 201호,"450,000,000","360,000,000",낙찰,"425,088,000",94.5%,2026-04-08,2026_2Q,0
중앙 1계 2025-102560,다세대,다세대주택,다세대,서울,강남구,서울 강남구 청담동 34-13 청담스위트 5층 512호,"251,000,000","200,800,000",낙찰,"203,036,370",80.9%,2026-04-14,2026_2Q,0
중앙 4계 2025-102567,다세대,다세대주택,다세대,서울,관악구,서울 관악구 봉천동 635-518 중현빌 4층 401호,"357,000,000","285,600,000",낙찰,"317,000,000",88.8%,2026-04-01,2026_2Q,0
중앙 12계 2025-102578(1),근린상가,근린상가,근린상가,서울,강남구,서울 강남구 개포동 1204-2 THE ZEEUM HERITAGE 지1층 비101호,"219,000,000","112,128,000",낙찰,"121,760,000",55.6%,2026-04-23,2026_2Q,0
중앙 12계 2025-102583,숙박시설,숙박시설,숙박시설,서울,중구,서울 중구 충무로1가 24-1 밀리오레명동 12층 1232호,"385,000,000","197,120,000",기각,0,0%,2026-04-01,2026_2Q,0
중앙 10계 2025-102592,다세대,다세대주택,다세대,서울,관악구,서울 관악구 신림동 650-61 씨지아름채 201동 2층 201호,"356,000,000","227,840,000",낙찰,"299,800,000",84.2%,2026-04-08,2026_2Q,0
중앙 12계 2025-102610,묘지,기타토지,기타토지,서울,종로구,서울 종로구 평창동 산16-4,"744,992,000","744,992,000",취하,0,0%,2026-04-29,2026_2Q,0
중앙 10계 2025-102662,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 신림동 571-5 ,1670 모던하우스 2층 204호","266,000,000","136,192,000",낙찰,"163,990,000",61.7%,2026-04-08,2026_2Q,0
중앙 12계 2025-102667,다세대,다세대주택,다세대,서울,종로구,"서울 종로구 구기동 50-31 ,50-32 지하층 101호","267,000,000","136,704,000",낙찰,"160,100,000",60.0%,2026-04-23,2026_2Q,0
중앙 21계 2025-102668,근린주택,근린주택,근린주택,서울,서초구,서울 서초구 방배동 830-4,"7,344,869,160","5,875,895,000",취하,0,0%,2026-04-21,2026_2Q,0
중앙 2계 2025-102678,다세대,다세대주택,다세대,서울,관악구,"서울 관악구 남현동 1079-22 ,1079-43 한샘빌라 4층 402호","370,000,000","296,000,000",낙찰,"320,000,000",86.5%,2026-04-16,2026_2Q,0
중앙 4계 2025-102725,다세대,다세대주택,다세대,서울,관악구,서울 관악구 신림동 627-3 지오빌 5층 502호,"345,000,000","141,312,000",기각,0,0%,2026-04-01,2026_2Q,0
중앙 21계 2025-102727,주상복합(주거),기타토지,기타토지,서울,중구,"서울 중구 중림동 355 ,356,356-2,373-1,16-10 브라운스톤서울 102동 11층 1101호","1,100,000,000","880,000,000",낙찰,"1,133,800,000",103.1%,2026-04-21,2026_2Q,0
중앙 4계 2025-102742,임야,임야,임야,서울,종로구,서울 종로구 평창동 425-12,"1,995,110,000","653,758,000",낙찰,"720,000,800",36.1%,2026-05-06,2026_2Q,0
중앙 21계 2025-102747,아파트,아파트,아파트,서울,강남구,서울 강남구 역삼동 735-15 강남역이스턴오피스텔 9층 902호,"190,000,000","152,000,000",기각,0,0%,2026-04-21,2026_2Q,0
